14,2,8,45
14,0,16,45
14,2,4,45
14,11,1,45
14,0,7,45
14,12,49,45
14,11,35,45
14,2,16,45
14,12,6,45
14,2,23,45
14,12,16,45
14,2,35,45
14,12,30,45
14,0,23,45
14,18,30,45
14,12,42,45
14,20,49,45
14,18,6,45
14,25,49,45
14,18,42,45
14,28,1,45
14,25,6,45
14,29,3,45
14,28,7,45
14,25,7,45
14,33,1,45
14,20,3,45
14,29,4,45
14,28,8,45
14,33,3,45
14,20,8,45
14,29,6,45
14,33,4,45
14,20,30,45
14,29,23,45
14,33,6,45
14,20,35,45
14,29,35,45
14,33,7,45
14,28,35,45
14,33,8,45
14,28,42,45
14,33,46,45
14,25,23,45
14,37,1,45
14,47,8,45
14,37,6,45
14,48,1,45
14,47,7,45
14,37,27,45
14,48,6,45
14,47,23,45
14,37,30,45
14,48,8,45
14,47,27,45
14,37,32,45
14,47,46,45
14,37,35,45
14,0,19,35,45
14,25,12,16,45
14,0,17,27,45
14,0,19,46,45
14,25,12,30,45
14,25,17,3,45
14,20,30,8,45
14,25,12,42,45
14,25,20,49,45
14,25,17,6,45
14,20,30,16,45
14,25,24,4,45
14,25,20,3,45
14,25,17,8,45
14,20,30,23,45
14,25,29,3,45
14,25,24,46,45
14,25,20,8,45
14,25,17,16,45
14,20,30,27,45
14,25,39,1,45
14,25,29,4,45
14,25,20,30,45
14,25,17,27,45
14,20,30,46,45
14,25,39,3,45
14,25,29,6,45
14,25,20,35,45
14,25,39,32,45
14,25,29,23,45
14,20,3,7,45
14,25,39,46,45
14,25,29,35,45
14,20,3,49,45
14,29,35,7,45
14,37,1,42,45
14,29,35,32,45
14,25,9,32,45
14,29,35,42,45
14,25,9,49,45
14,18,17,6,45
14,18,20,49,45
14,18,17,8,45
14,18,21,49,45
14,18,20,3,45
14,18,17,16,45
14,18,24,4,45
14,18,21,7,45
14,18,20,8,45
14,18,17,27,45
14,18,29,3,45
14,18,24,46,45
14,18,21,23,45
14,18,20,30,45
14,18,31,8,45
14,18,29,4,45
14,18,20,35,45
14,18,31,42,45
14,18,29,6,45
14,37,32,8,45
14,18,29,23,45
14,37,32,35,45
14,18,29,35,45
14,37,32,46,45
14,18,15,6,45
14,37,32,49,45
14,18,15,32,45
14,48,6,23,45
14,37,9,1,45
14,47,27,16,45
14,37,13,1,45
14,37,9,27,45
14,47,27,23,45
14,37,19,4,45
14,37,13,3,45
14,37,9,32,45
14,47,27,30,45
14,37,26,49,45
14,37,19,7,45
14,37,13,23,45
14,37,9,49,45
14,47,27,46,45
14,37,39,1,45
14,37,26,23,45
14,37,19,30,45
14,37,13,27,45
14,37,43,3,45
14,37,39,3,45
14,37,19,35,45
14,37,13,32,45
14,37,43,7,45
14,37,39,32,45
14,37,13,42,45
14,37,43,16,45
14,37,39,46,45
14,37,19,46,45
14,37,43,27,45
14,33,4,42,45
14,37,43,32,45
14,33,4,49,45
14,37,43,42,45
14,29,6,23,45
14,48,8,7,45
14,47,23,8,45
14,48,8,23,45
14,47,23,27,45
14,48,8,30,45
14,47,23,30,45
14,48,8,32,45
14,47,23,49,45
14,48,8,46,45
14,2,35,32,45
14,48,8,49,45
14,2,35,42,45
14,20,35,7,45
14,47,0,16,45
14,20,35,32,45
14,47,9,1,45
14,47,0,7,45
14,20,35,42,45
14,47,11,1,45
14,47,9,27,45
14,47,0,23,45
14,47,15,16,45
14,47,11,35,45
14,47,9,32,45
14,47,19,4,45
14,47,15,4,45
14,47,9,49,45
14,47,21,49,45
14,47,19,7,45
14,47,15,6,45
14,47,26,49,45
14,47,21,7,45
14,47,19,30,45
14,47,15,32,45
14,47,31,8,45
14,47,26,23,45
14,47,21,23,45
14,47,19,35,45
14,47,34,16,45
14,47,31,42,45
14,47,19,46,45
14,47,38,1,45
14,47,34,4,45
14,47,39,1,45
14,33,46,8,45
14,12,30,16,45
14,47,46,27,45
14,20,5,7,45
14,12,42,35,45
14,33,7,23,45
14,25,7,3,45
14,20,17,3,45
14,37,35,42,45
14,29,4,6,45
14,25,49,7,45
14,2,23,27,45
14,20,8,6,45
14,33,1,4,45
14,11,35,7,45
14,33,10,4,45
14,37,27,23,45
14,20,49,7,45
14,33,17,3,45
14,18,30,23,45
14,37,6,23,45
14,48,0,16,45
14,29,2,4,45
14,37,30,16,45
14,28,42,4,45
14,33,17,6,45
14,18,30,27,45
14,33,10,32,45
14,48,12,49,45
14,48,0,7,45
14,33,17,8,45
14,18,30,46,45
14,33,10,35,45
14,48,19,4,45
14,48,12,6,45
14,48,0,23,45
14,33,17,16,45
14,33,10,46,45
14,48,31,8,45
14,48,19,7,45
14,48,12,16,45
14,33,17,27,45
14,29,2,16,45
14,48,47,8,45
14,48,31,42,45
14,48,19,30,45
14,48,12,30,45
14,29,2,23,45
14,48,47,7,45
14,37,30,23,45
14,48,19,35,45
14,48,12,42,45
14,29,2,35,45
14,48,47,23,45
14,37,30,27,45
14,48,19,46,45
14,28,42,35,45
14,20,49,8,45
14,37,30,46,45
14,48,47,27,45
14,28,42,46,45
14,20,49,23,45
14,33,29,3,45
14,48,47,46,45
14,37,27,30,45
14,20,49,32,45
14,33,31,8,45
14,33,29,4,45
14,37,27,46,45
14,20,49,46,45
14,33,39,1,45
14,33,31,42,45
14,33,29,6,45
14,29,15,16,45
14,33,40,3,45
14,33,39,3,45
14,33,29,23,45
14,29,18,30,45
14,29,15,4,45
14,33,43,3,45
14,33,40,35,45
14,33,39,32,45
14,33,29,35,45
14,29,21,49,45
14,29,18,6,45
14,29,15,6,45
14,33,39,46,45
14,33,43,7,45
14,29,25,49,45
14,29,21,7,45
14,29,18,42,45
14,29,15,32,45
14,33,43,16,45
14,29,33,1,45
14,29,25,6,45
14,29,21,23,45
14,33,43,27,45
14,29,43,3,45
14,29,33,3,45
14,29,25,7,45
14,33,43,32,45
14,29,44,3,45
14,29,43,7,45
14,29,33,4,45
14,29,25,23,45
14,33,43,42,45
14,29,44,4,45
14,29,43,16,45
14,29,33,6,45
14,28,8,7,45
14,29,44,8,45
14,29,33,7,45
14,28,8,23,45
14,29,44,35,45
14,29,33,8,45
14,28,8,30,45
14,29,44,46,45
14,29,33,46,45
14,28,8,32,45
14,29,43,27,45
14,11,35,32,45
14,28,8,46,45
14,29,43,32,45
14,11,35,42,45
14,28,8,49,45
14,29,43,42,45
14,33,1,42,45
14,29,23,7,45
14,20,8,7,45
14,2,23,30,45
14,29,23,8,45
14,20,8,23,45
14,2,23,49,45
14,29,23,27,45
14,20,8,30,45
14,2,8,6,45
14,29,23,30,45
14,20,8,32,45
14,2,8,7,45
14,29,23,49,45
14,20,8,46,45
14,2,8,23,45
14,2,4,1,45
14,20,8,49,45
14,2,8,30,45
14,2,4,6,45
14,20,17,6,45
14,2,8,32,45
14,2,4,42,45
14,20,17,8,45
14,2,8,46,45
14,2,4,49,45
14,20,17,16,45
14,2,8,49,45
14,29,4,42,45
14,20,17,27,45
14,25,49,8,45
14,29,4,49,45
14,33,5,23,45
14,25,49,23,45
14,47,8,23,45
14,33,5,32,45
14,25,49,32,45
14,47,8,30,45
14,33,5,42,45
14,25,49,46,45
14,47,8,32,45
14,33,5,46,45
14,20,18,30,45
14,47,8,46,45
14,25,7,8,45
14,20,25,49,45
14,20,18,6,45
14,47,8,49,45
14,25,7,16,45
14,20,26,49,45
14,20,25,6,45
14,20,18,42,45
14,25,7,23,45
14,20,28,1,45
14,20,26,23,45
14,20,25,7,45
14,25,7,27,45
14,20,34,16,45
14,20,28,7,45
14,20,25,23,45
14,25,7,32,45
14,20,36,1,45
14,20,34,4,45
14,20,28,8,45
14,25,7,35,45
14,20,36,16,45
14,20,34,32,45
14,20,28,35,45
14,25,7,46,45
14,20,36,27,45
14,20,34,35,45
14,20,28,42,45
14,25,7,49,45
14,20,34,46,45
14,12,42,46,45
14,33,7,27,45
14,2,10,23,45
14,28,9,27,45
14,33,7,32,45
14,2,11,1,45
14,2,10,4,45
14,28,9,32,45
14,33,7,35,45
14,2,19,4,45
14,2,11,35,45
14,2,10,32,45
14,28,9,49,45
14,33,7,46,45
14,2,28,1,45
14,2,19,7,45
14,2,10,35,45
14,33,7,49,45
14,2,29,3,45
14,2,28,7,45
14,2,19,30,45
14,2,10,46,45
14,2,41,1,45
14,2,29,4,45
14,2,28,8,45
14,2,19,35,45
14,2,41,7,45
14,2,29,6,45
14,2,41,8,45
14,2,29,23,45
14,2,41,46,45
14,2,29,35,45
14,2,41,49,45
14,2,28,35,45
14,2,19,46,45
14,2,28,42,45
14,47,46,30,45
14,20,5,23,45
14,47,46,32,45
14,20,5,32,45
14,47,46,42,45
14,20,5,42,45
14,47,46,49,45
14,20,5,46,45
14,12,36,27,45
14,12,30,23,45
14,33,46,27,45
14,12,30,27,45
14,33,46,30,45
14,12,30,46,45
14,33,46,32,45
14,28,13,1,45
14,33,46,42,45
14,28,20,49,45
14,28,13,3,45
14,33,46,49,45
14,28,26,49,45
14,28,20,3,45
14,28,13,23,45
14,28,38,1,45
14,28,26,23,45
14,28,20,8,45
14,28,13,27,45
14,28,39,1,45
14,28,38,7,45
14,28,20,30,45
14,28,13,32,45
14,28,44,3,45
14,28,39,3,45
14,28,38,16,45
14,28,20,35,45
14,28,13,42,45
14,28,44,4,45
14,28,39,32,45
14,28,38,23,45
14,28,44,8,45
14,28,39,46,45
14,28,38,32,45
14,28,44,35,45
14,28,38,46,45
14,28,44,46,45
14,28,38,49,45
14,12,38,7,45
14,47,39,3,45
14,12,38,16,45
14,47,39,32,45
14,12,38,23,45
14,47,39,46,45
14,12,38,32,45
14,47,43,3,45
14,12,38,46,45
14,47,44,3,45
14,47,43,7,45
14,12,38,49,45
14,47,48,1,45
14,47,44,4,45
14,47,43,16,45
14,47,48,6,45
14,47,44,8,45
14,47,43,27,45
14,47,48,8,45
14,47,44,35,45
14,47,43,32,45
14,47,44,46,45
14,47,43,42,45
14,12,48,1,45
14,47,34,32,45
14,12,48,6,45
14,47,34,35,45
14,12,48,8,45
14,47,34,46,45
14,47,38,7,45
14,47,38,16,45
14,47,38,23,45
14,47,38,32,45
14,47,38,46,45
14,47,38,49,45
14,12,38,32,7,45
14,12,48,6,4,45
14,47,34,35,7,45
14,47,34,46,7,45
14,47,38,7,3,45
14,47,38,16,7,45
14,47,38,23,6,45
14,47,38,32,7,45
14,47,38,46,7,45
14,47,38,49,3,45
14,47,19,46,7,45
14,47,21,23,6,45
14,47,31,12,49,45
14,12,25,7,3,45
14,47,26,23,6,45
14,47,31,8,6,45
14,12,25,6,4,45
14,12,31,41,49,45
14,0,16,5,46,45
14,47,21,18,30,45
14,47,26,9,1,45
14,47,15,6,4,45
14,47,26,49,3,45
14,47,19,7,3,45
14,47,21,49,3,45
14,12,22,6,4,45
14,12,19,46,7,45
14,47,15,5,16,45
14,2,16,5,46,45
14,47,19,4,1,45
14,47,9,49,3,45
14,47,15,4,1,45
14,2,16,27,7,45
14,12,31,8,6,45
14,12,25,49,3,45
14,48,1,4,6,45
14,47,9,32,7,45
14,47,15,16,7,45
14,47,11,35,7,45
14,47,0,23,6,45
14,20,35,42,1,45
14,0,7,27,16,45
14,29,2,8,6,45
14,12,19,0,16,45
14,47,9,5,16,45
14,47,9,27,7,45
14,47,11,1,4,45
14,47,0,16,7,45
14,2,16,7,3,45
14,12,19,30,8,45
14,12,19,7,3,45
14,47,46,7,3,45
14,20,35,32,7,45
14,20,35,7,3,45
14,48,8,46,7,45
14,47,11,0,16,45
14,11,19,35,7,45
14,28,7,46,8,45
14,48,6,4,1,45
14,47,0,5,16,45
14,2,35,32,7,45
14,12,19,35,7,45
14,25,6,8,7,45
14,0,7,23,6,45
14,0,16,7,3,45
14,47,23,6,4,45
14,20,35,2,8,45
14,48,8,32,7,45
14,47,23,30,8,45
14,37,32,46,7,45
14,48,8,30,16,45
14,47,8,6,4,45
14,47,0,7,3,45
14,47,9,1,4,45
14,47,23,27,7,45
14,11,22,27,7,45
14,25,6,12,49,45
14,48,8,23,6,45
14,47,23,8,6,45
14,11,47,27,7,45
14,37,35,7,3,45
14,47,23,27,16,45
14,11,22,27,16,45
14,25,6,15,16,45
14,25,6,12,16,45
14,47,23,27,30,45
14,11,22,27,23,45
14,25,6,17,3,45
14,25,6,15,4,45
14,25,6,12,30,45
14,47,23,27,46,45
14,11,22,27,30,45
14,25,6,18,30,45
14,25,6,17,8,45
14,25,6,15,32,45
14,25,6,12,42,45
14,11,22,27,46,45
14,25,6,22,8,45
14,25,6,18,42,45
14,25,6,17,16,45
14,48,8,23,7,45
14,25,6,29,4,45
14,25,6,22,7,45
14,25,6,17,27,45
14,48,8,23,27,45
14,25,6,33,46,45
14,25,6,29,3,45
14,25,6,22,27,45
14,48,8,23,30,45
14,25,6,37,1,45
14,25,6,33,1,45
14,25,6,29,23,45
14,25,6,22,30,45
14,48,8,23,49,45
14,25,6,48,1,45
14,25,6,37,27,45
14,25,6,33,3,45
14,25,6,29,35,45
14,25,6,48,8,45
14,25,6,37,30,45
14,25,6,33,4,45
14,47,23,8,7,45
14,11,47,27,16,45
14,25,6,37,32,45
14,25,6,33,7,45
14,47,23,8,30,45
14,11,47,27,23,45
14,25,6,37,35,45
14,25,6,33,8,45
14,47,23,8,32,45
14,11,47,27,30,45
14,37,35,7,8,45
14,47,0,7,8,45
14,47,23,8,46,45
14,11,47,27,46,45
14,37,35,7,16,45
14,47,0,7,16,45
14,47,23,8,49,45
14,47,9,1,42,45
14,37,35,7,23,45
14,47,0,7,23,45
14,47,8,6,23,45
14,48,8,30,23,45
14,11,41,46,7,45
14,33,8,6,4,45
14,37,32,46,8,45
14,47,23,30,16,45
14,2,35,10,46,45
14,48,8,32,35,45
14,20,35,2,4,45
14,48,8,7,3,45
14,37,43,32,7,45
14,33,4,42,1,45
14,48,8,2,35,45
14,20,35,10,23,45
14,47,23,6,8,45
14,11,19,0,16,45
14,0,16,7,8,45
14,0,7,23,8,45
14,18,42,5,16,45
14,28,7,0,16,45
14,25,6,8,23,45
14,12,19,35,32,45
14,47,23,0,16,45
14,2,35,32,8,45
14,47,0,5,7,45
14,37,43,27,7,45
14,37,39,46,7,45
14,11,22,30,8,45
14,47,0,11,1,45
14,48,6,4,42,45
14,37,6,4,1,45
14,28,7,46,27,45
14,11,19,35,32,45
14,11,47,23,6,45
14,18,6,4,1,45
14,47,11,0,7,45
14,47,11,2,8,45
14,28,2,10,23,45
14,48,8,46,27,45
14,20,35,7,8,45
14,37,43,16,7,45
14,37,39,32,7,45
14,37,43,7,3,45
14,37,13,32,7,45
14,18,15,6,4,45
14,20,35,32,8,45
14,47,46,7,8,45
14,28,7,3,49,45
14,12,19,7,8,45
14,12,19,30,16,45
14,37,1,4,6,45
14,11,47,0,16,45
14,2,16,7,8,45
14,47,0,16,27,45
14,29,6,12,49,45
14,47,11,1,42,45
14,47,9,27,16,45
14,37,32,35,7,45
14,11,22,9,1,45
14,37,43,13,1,45
14,47,9,5,7,45
14,47,9,11,1,45
14,33,4,2,8,45
14,12,19,0,7,45
14,12,19,2,8,45
14,0,7,35,32,45
14,12,6,17,27,45
14,29,2,8,7,45
14,0,7,27,23,45
14,11,41,0,16,45
14,20,35,42,4,45
14,47,0,23,7,45
14,18,29,23,6,45
14,37,32,8,6,45
14,18,29,6,4,45
14,0,7,16,27,45
14,47,11,35,32,45
14,47,15,16,27,45
14,37,19,0,16,45
14,47,9,32,8,45
14,48,1,4,42,45
14,0,7,32,8,45
14,37,39,5,16,45
14,12,25,49,4,45
14,12,31,8,7,45
14,25,6,4,1,45
14,2,16,27,23,45
14,47,15,4,6,45
14,11,19,30,8,45
14,0,7,46,8,45
14,37,13,17,3,45
14,47,9,49,4,45
14,47,19,4,6,45
14,37,27,7,3,45
14,2,16,5,7,45
14,2,16,43,42,45
14,0,16,27,7,45
14,47,7,3,49,45
14,47,15,5,7,45
14,47,15,10,23,45
14,25,23,6,4,45
14,12,19,46,8,45
14,12,22,6,8,45
14,47,34,32,7,45
14,12,48,1,4,45
14,47,43,32,7,45
14,47,43,16,7,45
14,47,48,6,4,45
14,47,44,8,6,45
14,47,43,27,7,45
14,47,21,49,4,45
14,47,19,7,8,45
14,37,39,3,7,45
14,47,26,49,4,45
14,47,15,6,8,45
14,37,19,30,8,45
14,37,26,23,6,45
14,47,26,9,27,45
14,47,26,17,3,45
14,11,22,7,3,45
14,47,21,18,6,45
14,47,21,24,4,45
14,47,27,46,7,45
14,37,9,32,7,45
14,11,22,6,4,45
14,0,16,5,7,45
14,0,16,12,49,45
14,37,26,9,1,45
14,12,31,41,1,45
14,12,31,44,46,45
14,47,27,30,8,45
14,12,49,32,7,45
14,12,25,6,8,45
14,47,31,8,7,45
14,12,6,8,7,45
14,47,26,23,7,45
14,12,25,7,8,45
14,47,44,4,1,45
14,37,19,7,3,45
14,37,13,23,6,45
14,47,27,9,1,45
14,47,31,12,6,45
14,47,31,15,16,45
14,37,9,5,16,45
14,47,21,23,7,45
14,47,19,46,8,45
14,37,26,49,3,45
14,11,9,49,3,45
14,47,38,49,4,45
14,47,38,46,8,45
14,28,2,4,1,45
14,47,38,32,8,45
14,47,38,23,7,45
14,12,49,23,6,45
14,37,13,1,4,45
14,47,27,16,7,45
14,47,38,16,27,45
14,47,38,7,8,45
14,18,42,4,1,45
14,47,34,46,8,45
14,47,34,35,32,45
14,37,9,27,7,45
14,12,49,8,6,45
14,12,48,6,8,45
14,12,38,32,8,45
14,11,47,8,6,45
14,47,38,5,16,45
14,12,16,7,3,45
14,47,44,35,7,45
14,47,48,8,6,45
14,12,38,23,6,45
14,47,39,32,7,45
14,12,38,16,7,45
14,47,39,3,7,45
14,37,13,3,7,45
14,12,38,7,3,45
14,11,41,1,4,45
14,37,19,4,1,45
14,28,38,46,7,45
14,11,1,4,6,45
14,47,34,9,1,45
14,12,48,0,16,45
14,18,31,8,6,45
14,18,20,35,7,45
14,11,2,10,23,45
14,28,38,23,6,45
14,47,48,1,4,45
14,12,38,49,3,45
14,18,21,23,6,45
14,18,17,6,4,45
14,11,9,5,16,45
14,47,43,13,1,45
14,47,44,5,16,45
14,47,43,7,3,45
14,18,29,4,1,45
14,18,20,30,8,45
14,2,23,6,4,45
14,12,49,3,7,45
14,47,48,0,16,45
14,28,1,9,49,45
14,47,44,3,7,45
14,12,38,46,7,45
14,47,43,3,7,45
14,28,44,8,6,45
14,28,39,32,7,45
14,0,7,49,3,45
14,28,44,35,7,45
14,18,17,8,6,45
14,18,42,35,7,45
14,28,44,4,1,45
14,28,13,42,1,45
14,48,6,12,49,45
14,12,38,5,16,45
14,29,35,32,7,45
14,33,7,3,49,45
14,18,15,5,16,45
14,28,38,32,7,45
14,28,39,46,7,45
14,33,46,32,7,45
14,33,46,30,8,45
14,37,32,5,16,45
14,33,46,49,3,45
14,11,2,8,6,45
14,28,35,7,3,45
14,37,9,1,4,45
14,25,9,32,7,45
14,29,3,7,8,45
14,47,39,5,16,45
14,11,9,32,7,45
14,18,10,23,6,45
14,18,29,2,8,45
14,12,30,27,7,45
14,33,46,27,7,45
14,12,30,23,6,45
14,20,5,42,1,45
14,47,46,42,1,45
14,33,46,42,1,45
14,28,13,1,4,45
14,28,20,35,7,45
14,28,38,16,7,45
14,18,24,46,7,45
14,28,38,5,16,45
14,37,13,42,1,45
14,37,19,35,7,45
14,28,44,5,16,45
14,18,29,3,7,45
14,28,39,3,7,45
14,11,41,8,6,45
14,11,22,8,6,45
14,37,43,3,7,45
14,28,38,7,3,45
14,28,13,32,7,45
14,28,39,5,16,45
14,18,31,12,49,45
14,28,44,3,7,45
14,11,9,27,7,45
14,18,20,5,16,45
14,28,20,30,8,45
14,18,21,7,3,45
14,11,2,16,7,45
14,28,13,17,3,45
14,18,17,27,7,45
14,28,20,5,16,45
14,18,42,1,4,45
14,28,39,1,4,45
14,28,13,27,7,45
14,28,20,8,6,45
14,28,26,23,6,45
14,28,38,1,4,45
14,33,5,7,3,45
14,28,13,3,7,45
14,18,17,16,7,45
14,18,21,24,46,45
14,28,13,23,6,45
14,28,20,3,7,45
14,28,26,49,3,45
14,18,24,9,1,45
14,18,20,3,7,45
14,11,2,4,1,45
14,25,9,1,4,45
14,37,13,27,7,45
14,28,20,49,3,45
14,12,49,9,1,45
14,33,5,16,7,45
14,28,26,9,1,45
14,11,41,49,3,45
14,12,49,46,7,45
14,18,17,0,16,45
14,12,38,1,4,45
14,18,20,49,3,45
14,18,20,8,6,45
14,11,9,1,4,45
14,18,21,49,3,45
14,12,49,4,1,45
14,25,49,3,7,45
14,12,36,16,7,45
14,37,39,1,4,45
14,37,9,49,3,45
14,20,5,32,7,45
14,47,46,32,7,45
14,33,46,5,16,45
14,18,24,4,1,45
14,20,5,23,6,45
14,11,47,7,3,45
14,0,7,8,6,45
14,47,46,30,8,45
14,2,28,35,7,45
14,2,41,46,7,45
14,28,2,16,7,45
14,12,49,7,3,45
14,11,41,7,3,45
14,28,9,1,4,45
14,2,29,23,6,45
14,2,41,8,6,45
14,2,29,6,4,45
14,12,30,18,42,45
14,12,36,1,4,45
14,11,19,7,3,45
14,12,31,42,1,45
14,28,2,35,7,45
14,12,22,27,7,45
14,28,1,4,6,45
14,28,2,23,6,45
14,12,36,0,16,45
14,12,6,23,7,45
14,20,5,0,16,45
14,47,46,5,16,45
14,2,41,7,3,45
14,47,38,1,4,45
14,47,19,0,16,45
14,47,31,42,1,45
14,47,34,16,7,45
14,28,2,8,6,45
14,47,19,35,7,45
14,11,2,23,6,45
14,28,1,42,4,45
14,47,15,32,7,45
14,12,22,8,6,45
14,0,16,30,8,45
14,25,9,5,16,45
14,29,35,2,8,45
14,2,28,9,49,45
14,2,19,0,16,45
14,47,19,30,8,45
14,47,21,7,3,45
14,47,27,23,6,45
14,0,7,3,49,45
14,2,41,0,16,45
14,12,6,4,1,45
14,2,29,44,46,45
14,2,16,30,8,45
14,29,35,7,3,45
14,11,2,35,7,45
14,12,22,7,3,45
14,37,1,9,49,45
14,11,19,4,1,45
14,18,42,46,7,45
14,0,23,5,42,45
14,2,10,4,1,45
