6,15,41
6,8,41
6,15,10,41
6,4,49,41
6,15,31,41
6,8,2,41
6,4,1,41
6,8,7,41
6,12,49,41
6,4,2,41
6,8,31,41
6,4,10,41
6,8,44,41
6,4,15,41
6,8,46,41
6,17,0,41
6,12,31,41
6,4,44,41
6,8,49,41
6,18,10,41
6,17,8,41
6,18,15,41
6,17,15,41
6,18,31,41
6,17,26,41
6,22,10,41
6,23,0,41
6,22,7,41
6,25,49,41
6,23,2,41
6,22,8,41
6,29,15,41
6,25,7,41
6,23,7,41
6,29,2,41
6,25,15,41
6,23,8,41
6,29,44,41
6,25,39,41
6,23,10,41
6,22,11,41
6,23,26,41
6,22,15,41
6,23,49,41
6,22,39,41
6,33,1,41
6,37,1,41
6,33,7,41
6,45,49,41
6,37,26,41
6,33,8,41
6,48,0,41
6,45,1,41
6,37,39,41
6,33,10,41
6,48,1,41
6,45,7,41
6,33,31,41
6,48,8,41
6,45,8,41
6,33,39,41
6,48,31,41
6,45,46,41
6,33,46,41
6,29,15,31,41
6,8,20,49,41
6,4,19,0,41
6,4,45,1,41
6,8,48,0,41
6,8,47,7,41
6,8,20,26,41
6,4,24,46,41
6,4,45,7,41
6,8,48,1,41
6,8,45,49,41
6,8,47,0,41
6,8,33,7,41
6,8,45,1,41
6,8,47,11,41
6,8,17,0,41
6,8,33,1,41
6,8,45,7,41
6,8,47,15,41
6,8,22,39,41
6,8,17,15,41
6,8,33,10,41
6,8,45,46,41
6,8,47,26,41
6,8,23,49,41
6,8,33,31,41
6,8,22,7,41
6,8,47,31,41
6,8,28,44,41
6,8,23,0,41
6,8,33,39,41
6,8,22,10,41
6,8,47,39,41
6,8,30,46,41
6,8,28,1,41
6,8,23,2,41
6,8,33,46,41
6,8,28,2,41
6,8,23,7,41
6,8,22,11,41
6,8,28,7,41
6,8,23,10,41
6,8,22,15,41
6,8,28,26,41
6,8,23,26,41
6,8,47,44,41
6,8,28,39,41
6,8,32,7,41
6,8,47,46,41
6,8,17,26,41
6,8,32,10,41
6,4,29,44,41
6,8,32,15,41
6,4,33,7,41
6,4,29,2,41
6,8,32,39,41
6,4,34,31,41
6,4,33,1,41
6,4,29,15,41
6,8,32,46,41
6,4,42,1,41
6,4,34,10,41
6,4,33,8,41
6,8,32,49,41
6,4,42,31,41
6,4,34,44,41
6,4,33,10,41
6,4,24,39,41
6,4,45,8,41
6,4,19,2,41
6,18,31,15,41
6,33,7,8,41
6,4,15,10,41
6,4,49,7,41
6,33,8,7,41
6,8,49,26,41
6,17,9,1,41
6,33,46,8,41
6,17,25,49,41
6,17,3,39,41
6,12,48,31,41
6,45,46,8,41
6,23,7,8,41
6,29,2,10,41
6,37,39,46,41
6,4,10,46,41
6,45,7,0,41
6,48,8,2,41
6,45,8,2,41
6,33,39,1,41
6,45,1,39,41
6,29,3,7,41
6,29,4,49,41
6,48,0,11,41
6,18,30,8,41
6,18,29,44,41
6,22,8,2,41
6,37,26,49,41
6,18,42,31,41
6,48,31,15,41
6,45,49,8,41
6,23,49,8,41
6,25,9,1,41
6,33,31,8,41
6,23,0,7,41
6,33,3,49,41
6,25,12,49,41
6,23,8,7,41
6,45,3,49,41
6,25,15,31,41
6,33,31,15,41
6,25,29,44,41
6,25,12,31,41
6,23,8,31,41
6,45,4,49,41
6,45,3,7,41
6,33,31,26,41
6,25,29,2,41
6,25,24,46,41
6,23,8,44,41
6,45,42,46,41
6,25,14,11,41
6,25,24,39,41
6,23,8,46,41
6,45,16,0,41
6,45,42,1,41
6,25,17,15,41
6,25,14,0,41
6,25,24,44,41
6,23,8,49,41
6,45,23,49,41
6,45,16,2,41
6,45,42,31,41
6,25,20,49,41
6,25,17,0,41
6,45,35,44,41
6,45,23,0,41
6,45,16,7,41
6,25,23,0,41
6,25,20,8,41
6,25,17,8,41
6,45,32,49,41
6,45,35,2,41
6,45,23,2,41
6,45,16,15,41
6,45,32,7,41
6,45,35,7,41
6,45,23,7,41
6,25,23,2,41
6,45,32,8,41
6,45,35,10,41
6,45,23,8,41
6,25,23,7,41
6,45,32,10,41
6,45,35,11,41
6,45,23,10,41
6,25,23,8,41
6,45,32,15,41
6,25,20,26,41
6,45,23,26,41
6,25,23,10,41
6,45,32,39,41
6,25,17,26,41
6,45,27,7,41
6,25,23,26,41
6,45,32,46,41
6,25,14,2,41
6,45,30,8,41
6,45,27,46,41
6,25,23,49,41
6,45,30,46,41
6,45,4,1,41
6,45,3,39,41
6,33,31,44,41
6,45,3,44,41
6,45,4,2,41
6,25,29,15,41
6,45,4,10,41
6,23,0,11,41
6,45,4,15,41
6,33,4,49,41
6,45,4,44,41
6,33,5,0,41
6,33,4,1,41
6,33,43,44,41
6,33,5,7,41
6,33,4,2,41
6,33,14,11,41
6,33,43,7,41
6,33,5,15,41
6,33,4,10,41
6,33,40,39,41
6,33,14,0,41
6,33,43,26,41
6,33,5,39,41
6,33,4,15,41
6,33,17,0,41
6,33,40,26,41
6,33,14,2,41
6,33,43,39,41
6,33,5,44,41
6,33,4,44,41
6,33,29,2,41
6,33,17,8,41
6,33,5,46,41
6,33,29,15,41
6,33,17,15,41
6,33,29,44,41
6,33,17,26,41
6,33,3,7,41
6,23,49,26,41
6,33,3,39,41
6,23,49,46,41
6,33,3,44,41
6,25,9,11,41
6,23,10,46,41
6,25,9,26,41
6,45,49,26,41
6,25,9,39,41
6,45,49,46,41
6,48,31,26,41
6,22,7,0,41
6,48,31,44,41
6,22,7,8,41
6,48,12,49,41
6,22,7,46,41
6,48,47,46,41
6,48,12,31,41
6,22,7,49,41
6,48,14,0,41
6,48,47,0,41
6,48,19,0,41
6,48,14,2,41
6,48,47,7,41
6,48,19,2,41
6,48,14,11,41
6,48,47,8,41
6,48,19,7,41
6,48,47,11,41
6,48,19,11,41
6,48,47,15,41
6,48,19,39,41
6,48,47,26,41
6,48,19,44,41
6,48,47,31,41
6,48,19,46,41
6,48,47,39,41
6,22,11,2,41
6,48,47,44,41
6,15,4,1,41
6,22,8,7,41
6,15,4,2,41
6,22,8,31,41
6,15,4,10,41
6,22,8,44,41
6,15,4,44,41
6,22,8,46,41
6,18,29,2,41
6,22,8,49,41
6,18,29,15,41
6,8,7,0,41
6,15,5,0,41
6,8,7,46,41
6,15,47,26,41
6,15,5,7,41
6,8,7,49,41
6,15,36,44,41
6,15,47,0,41
6,15,5,39,41
6,15,32,49,41
6,15,36,0,41
6,15,47,7,41
6,15,5,44,41
6,15,16,0,41
6,15,32,7,41
6,15,36,1,41
6,15,47,8,41
6,15,5,46,41
6,15,17,8,41
6,15,16,2,41
6,15,32,8,41
6,15,36,26,41
6,15,47,11,41
6,15,22,11,41
6,15,17,0,41
6,15,16,7,41
6,15,32,10,41
6,15,47,31,41
6,15,18,10,41
6,15,22,7,41
6,18,14,2,41
6,22,10,46,41
6,29,4,1,41
6,48,1,11,41
6,33,10,2,41
6,25,39,1,41
6,29,44,8,41
6,29,3,39,41
6,29,43,44,41
6,4,2,10,41
6,33,39,46,41
6,12,49,7,41
6,18,10,15,41
6,45,8,7,41
6,48,8,7,41
6,8,31,44,41
6,45,7,8,41
6,23,2,8,41
6,12,31,8,41
6,29,2,11,41
6,22,9,11,41
6,23,7,46,41
6,45,46,10,41
6,8,46,7,41
6,22,12,31,41
6,12,48,0,41
6,12,42,46,41
6,22,30,46,41
6,17,3,44,41
6,17,25,7,41
6,8,46,10,41
6,12,48,1,41
6,12,38,49,41
6,12,42,1,41
6,22,13,1,41
6,22,30,8,41
6,17,25,15,41
6,8,46,39,41
6,12,48,8,41
6,12,36,44,41
6,12,38,1,41
6,12,42,31,41
6,17,25,39,41
6,8,46,44,41
6,22,24,46,41
6,12,30,46,41
6,12,36,0,41
6,12,38,7,41
6,22,13,39,41
6,8,46,49,41
6,22,27,7,41
6,22,24,39,41
6,12,14,2,41
6,12,30,8,41
6,22,27,46,41
6,22,24,44,41
6,12,25,49,41
6,12,14,0,41
6,12,36,1,41
6,12,38,46,41
6,12,22,39,41
6,12,25,7,41
6,12,14,11,41
6,12,36,15,41
6,12,16,0,41
6,12,22,7,41
6,12,25,15,41
6,12,36,26,41
6,12,19,0,41
6,12,16,2,41
6,12,22,8,41
6,12,25,39,41
6,12,19,2,41
6,12,16,7,41
6,12,22,10,41
6,25,7,0,41
6,12,19,7,41
6,12,16,15,41
6,12,22,11,41
6,25,7,8,41
6,12,19,11,41
6,25,49,7,41
6,12,22,15,41
6,25,7,46,41
6,12,19,39,41
6,25,49,8,41
6,4,44,8,41
6,25,7,49,41
6,12,19,44,41
6,25,49,26,41
6,4,44,31,41
6,8,2,11,41
6,12,19,46,41
6,25,49,46,41
6,4,44,46,41
6,17,16,0,41
6,45,46,39,41
6,23,7,49,41
6,33,46,10,41
6,17,33,46,41
6,17,16,2,41
6,45,46,44,41
6,33,46,39,41
6,17,13,1,41
6,17,33,1,41
6,17,16,7,41
6,45,46,49,41
6,33,46,44,41
6,17,16,15,41
6,17,18,10,41
6,33,46,49,41
6,17,13,39,41
6,17,19,2,41
6,17,18,15,41
6,17,33,7,41
6,17,20,8,41
6,17,19,0,41
6,17,18,31,41
6,17,33,8,41
6,17,27,7,41
6,17,20,26,41
6,17,19,7,41
6,17,33,10,41
6,17,34,31,41
6,17,27,46,41
6,17,20,49,41
6,17,19,11,41
6,17,33,31,41
6,17,40,26,41
6,17,34,10,41
6,17,19,39,41
6,17,33,39,41
6,17,40,39,41
6,17,34,44,41
6,17,19,44,41
6,22,9,26,41
6,17,34,46,41
6,17,19,46,41
6,22,9,39,41
6,23,5,39,41
6,17,9,11,41
6,12,31,15,41
6,23,5,44,41
6,17,9,26,41
6,12,31,26,41
6,23,5,46,41
6,17,9,39,41
6,12,31,44,41
6,23,2,10,41
6,8,49,46,41
6,45,7,46,41
6,23,2,11,41
6,15,31,8,41
6,45,7,49,41
6,4,49,8,41
6,15,31,26,41
6,33,8,31,41
6,4,49,26,41
6,15,31,44,41
6,33,8,44,41
6,4,49,46,41
6,48,8,31,41
6,33,8,46,41
6,45,8,31,41
6,48,8,44,41
6,33,8,49,41
6,45,8,44,41
6,48,8,46,41
6,12,49,8,41
6,45,8,46,41
6,48,8,49,41
6,12,49,26,41
6,45,8,49,41
6,18,10,46,41
6,12,49,46,41
6,23,47,15,41
6,4,15,31,41
6,4,2,11,41
6,23,47,26,41
6,33,7,46,41
6,29,43,7,41
6,23,47,31,41
6,33,7,49,41
6,29,43,26,41
6,23,47,39,41
6,29,18,31,41
6,29,43,39,41
6,23,47,44,41
6,29,14,0,41
6,29,18,10,41
6,23,47,46,41
6,29,21,49,41
6,29,14,2,41
6,29,18,15,41
6,29,23,49,41
6,29,21,7,41
6,29,14,11,41
6,29,25,49,41
6,29,23,0,41
6,17,0,7,41
6,29,33,1,41
6,29,25,7,41
6,29,23,2,41
6,17,0,11,41
6,29,35,2,41
6,29,33,7,41
6,29,25,15,41
6,29,23,7,41
6,29,35,7,41
6,29,33,8,41
6,29,25,39,41
6,29,23,8,41
6,29,35,10,41
6,29,33,10,41
6,29,23,10,41
6,29,35,11,41
6,29,33,31,41
6,29,23,26,41
6,29,35,44,41
6,29,33,39,41
6,37,9,49,41
6,23,45,8,41
6,29,33,46,41
6,23,45,46,41
6,37,43,44,41
6,37,9,1,41
6,37,35,44,41
6,37,43,7,41
6,37,9,11,41
6,37,32,49,41
6,37,35,2,41
6,37,43,26,41
6,37,9,26,41
6,37,30,46,41
6,37,32,7,41
6,37,35,7,41
6,37,43,39,41
6,37,9,39,41
6,37,14,0,41
6,37,30,8,41
6,37,32,8,41
6,37,35,10,41
6,37,13,1,41
6,37,14,2,41
6,37,32,10,41
6,37,35,11,41
6,37,19,0,41
6,37,13,39,41
6,37,14,11,41
6,37,32,15,41
6,37,27,7,41
6,37,19,2,41
6,37,32,39,41
6,37,27,46,41
6,37,19,7,41
6,37,32,46,41
6,37,19,11,41
6,18,31,26,41
6,37,19,39,41
6,18,31,44,41
6,37,19,44,41
6,29,3,44,41
6,37,19,46,41
6,29,44,31,41
6,4,19,7,41
6,29,44,46,41
6,4,19,11,41
6,25,39,46,41
6,4,19,39,41
6,33,10,15,41
6,4,19,44,41
6,33,10,46,41
6,4,19,46,41
6,23,38,7,41
6,4,45,46,41
6,23,38,46,41
6,48,1,39,41
6,29,4,2,41
6,4,24,44,41
6,29,4,10,41
6,18,14,0,41
6,29,4,15,41
6,18,14,11,41
6,29,4,44,41
6,4,1,11,41
6,23,30,8,41
6,4,1,39,41
6,4,33,31,41
6,18,17,8,41
6,4,33,39,41
6,18,24,46,41
6,18,17,0,41
6,4,33,46,41
6,18,20,49,41
6,18,24,39,41
6,18,17,15,41
6,18,21,7,41
6,18,20,8,41
6,18,24,44,41
6,18,17,26,41
6,18,21,49,41
6,18,20,26,41
6,15,22,8,41
6,4,34,46,41
6,15,22,10,41
6,15,18,31,41
6,15,22,39,41
6,15,25,49,41
6,23,29,44,41
6,15,29,2,41
6,15,25,7,41
6,23,13,1,41
6,23,29,2,41
6,15,29,44,41
6,15,25,39,41
6,23,25,49,41
6,23,13,39,41
6,23,29,15,41
6,23,27,7,41
6,23,25,7,41
6,23,27,46,41
6,23,25,15,41
6,4,42,46,41
6,23,25,39,41
6,15,47,39,41
6,15,32,39,41
6,15,47,44,41
6,15,32,46,41
6,15,47,46,41
6,15,17,26,41
6,15,22,10,2,41
6,23,29,15,10,41
6,23,27,7,0,41
6,23,25,7,0,41
6,23,25,15,10,41
6,15,47,39,1,41
6,15,32,39,1,41
6,15,47,44,8,41
6,15,47,46,7,41
6,15,17,26,31,41
6,15,47,11,0,41
6,15,32,8,2,41
6,4,34,10,2,41
6,15,36,12,49,41
6,15,5,46,7,41
6,15,5,44,8,41
6,15,5,39,1,41
6,4,33,1,11,41
6,15,47,7,0,41
6,4,29,15,10,41
6,23,47,7,0,41
6,8,32,15,10,41
6,15,32,7,0,41
6,15,36,1,11,41
6,15,5,9,49,41
6,15,47,8,2,41
6,15,16,0,7,41
6,4,29,3,49,41
6,23,47,0,7,41
6,15,47,0,7,41
6,15,36,44,8,41
6,8,7,49,26,41
6,17,8,44,31,41
6,4,29,2,8,41
6,4,33,7,0,41
6,37,26,31,8,41
6,15,5,7,0,41
6,15,47,26,31,41
6,8,7,46,10,41
6,8,47,46,7,41
6,15,36,0,7,41
6,15,32,49,7,41
6,8,7,0,11,41
6,8,28,7,0,41
6,23,21,7,0,41
6,15,5,0,7,41
6,18,29,2,8,41
6,8,32,10,2,41
6,17,8,31,15,41
6,8,32,7,0,41
6,45,46,7,0,41
6,8,7,3,49,41
6,48,14,0,7,41
6,22,8,46,7,41
6,22,8,44,31,41
6,15,4,2,8,41
6,8,28,26,31,41
6,15,4,10,2,41
6,8,47,44,31,41
6,45,1,11,0,41
6,22,8,31,15,41
6,4,29,44,8,41
6,8,23,10,2,41
6,17,8,7,0,41
6,23,45,49,7,41
6,37,39,1,11,41
6,18,29,3,49,41
6,22,8,7,0,41
6,15,4,1,11,41
6,48,47,39,1,41
6,18,29,4,49,41
6,18,29,3,7,41
6,22,8,7,46,41
6,15,4,1,39,41
6,48,47,39,46,41
6,18,29,43,44,41
6,18,29,4,1,41
6,18,29,3,39,41
6,22,8,7,49,41
6,18,29,14,0,41
6,18,29,43,7,41
6,18,29,4,2,41
6,18,29,3,44,41
6,18,29,21,49,41
6,18,29,14,2,41
6,18,29,43,26,41
6,18,29,4,10,41
6,18,29,23,49,41
6,18,29,21,7,41
6,18,29,14,11,41
6,18,29,43,39,41
6,18,29,4,15,41
6,18,29,25,49,41
6,18,29,23,0,41
6,48,47,31,8,41
6,18,29,4,44,41
6,18,29,33,1,41
6,18,29,25,7,41
6,18,29,23,2,41
6,48,47,31,15,41
6,18,29,35,2,41
6,18,29,33,7,41
6,18,29,25,15,41
6,18,29,23,7,41
6,48,47,31,26,41
6,18,29,35,7,41
6,18,29,33,8,41
6,18,29,25,39,41
6,18,29,23,8,41
6,48,47,31,44,41
6,18,29,35,10,41
6,18,29,33,10,41
6,18,29,23,10,41
6,48,19,44,8,41
6,18,29,35,11,41
6,18,29,33,31,41
6,18,29,23,26,41
6,48,19,44,31,41
6,18,29,35,44,41
6,18,29,33,39,41
6,22,8,48,31,41
6,48,19,44,46,41
6,17,8,7,46,41
6,18,29,33,46,41
6,22,8,20,49,41
6,23,45,49,8,41
6,8,17,3,49,41
6,8,23,10,15,41
6,4,29,44,31,41
6,23,26,31,8,41
6,8,47,9,49,41
6,22,8,31,26,41
6,45,1,11,2,41
6,15,4,45,49,41
6,8,47,44,46,41
6,15,4,10,46,41
6,48,47,26,31,41
6,48,19,39,1,41
6,48,47,15,10,41
6,8,28,26,49,41
6,15,4,2,10,41
6,23,47,8,2,41
6,22,8,44,46,41
6,22,8,46,10,41
6,8,28,2,10,41
6,48,0,7,8,41
6,48,14,0,11,41
6,8,7,3,39,41
6,8,28,9,49,41
6,8,7,5,46,41
6,45,46,7,8,41
6,48,19,11,0,41
6,48,47,11,0,41
6,48,19,7,0,41
6,33,46,7,0,41
6,8,32,7,46,41
6,17,8,31,26,41
6,23,21,18,10,41
6,8,32,10,15,41
6,18,29,2,10,41
6,8,23,5,46,41
6,48,47,9,49,41
6,15,5,0,11,41
6,23,21,7,8,41
6,22,11,9,49,41
6,8,28,7,46,41
6,48,47,8,2,41
6,8,23,7,0,41
6,33,7,0,11,41
6,15,32,49,8,41
6,15,36,0,11,41
6,48,19,4,49,41
6,8,47,46,10,41
6,8,7,46,39,41
6,8,23,2,10,41
6,37,1,11,0,41
6,15,47,26,49,41
6,15,5,7,8,41
6,8,22,9,49,41
6,37,26,31,15,41
6,4,33,7,8,41
6,48,14,11,0,41
6,48,19,2,8,41
6,48,47,7,0,41
6,48,14,2,8,41
6,48,19,0,7,41
6,4,29,2,10,41
6,17,8,44,46,41
6,23,30,46,7,41
6,8,7,49,46,41
6,15,36,44,31,41
6,48,47,0,7,41
6,23,38,1,11,41
6,15,47,0,11,41
6,23,47,0,11,41
6,17,26,31,8,41
6,4,29,3,7,41
6,4,29,43,44,41
6,22,7,49,8,41
6,22,7,8,2,41
6,15,4,49,7,41
6,15,16,0,11,41
6,15,47,8,7,41
6,33,8,2,10,41
6,15,5,9,1,41
6,15,5,42,46,41
6,17,8,46,7,41
6,22,39,1,11,41
6,15,36,1,39,41
6,15,32,7,8,41
6,48,14,12,49,41
6,8,32,15,31,41
6,23,47,7,8,41
6,22,7,0,11,41
6,48,31,26,49,41
6,45,49,26,31,41
6,25,9,11,0,41
6,4,29,15,31,41
6,15,47,7,8,41
6,18,15,4,49,41
6,4,33,1,39,41
6,15,5,39,46,41
6,25,9,26,31,41
6,17,3,49,7,41
6,15,5,44,31,41
6,15,5,46,8,41
6,8,33,3,49,41
6,15,36,12,31,41
6,15,36,16,0,41
6,8,22,11,0,41
6,8,28,1,11,41
6,23,45,1,11,41
6,4,34,10,15,41
6,15,32,8,7,41
6,33,1,11,0,41
6,15,47,11,1,41
6,15,17,26,49,41
6,45,49,7,0,41
6,17,15,4,49,41
6,15,47,46,8,41
6,15,47,44,31,41
6,22,7,3,49,41
6,15,32,39,46,41
6,15,47,39,46,41
6,15,22,8,2,41
6,18,17,26,31,41
6,4,33,31,8,41
6,4,1,11,0,41
6,15,25,39,1,41
6,23,25,49,7,41
6,23,13,39,1,41
6,23,25,15,31,41
6,23,25,7,8,41
6,48,47,46,7,41
6,23,27,7,8,41
6,23,29,15,31,41
6,48,12,49,7,41
6,33,17,8,2,41
6,15,22,10,46,41
6,15,17,3,49,41
6,8,47,39,1,41
6,15,47,9,49,41
6,15,32,5,46,41
6,29,4,15,10,41
6,18,14,0,7,41
6,23,29,44,8,41
6,23,13,1,11,41
6,33,4,44,8,41
6,33,29,15,10,41
6,8,33,10,2,41
6,23,25,9,49,41
6,15,29,44,8,41
6,33,17,15,10,41
6,4,42,5,46,41
6,23,21,49,7,41
6,8,47,26,31,41
6,23,27,9,49,41
6,48,31,12,49,41
6,23,29,2,8,41
6,15,29,2,8,41
6,15,25,7,0,41
6,15,25,49,7,41
6,8,28,44,31,41
6,23,29,3,49,41
6,45,4,15,10,41
6,23,13,3,49,41
6,8,33,39,1,41
6,29,4,10,2,41
6,45,4,44,8,41
6,45,49,3,44,41
6,15,25,9,49,41
6,8,23,0,7,41
6,15,29,3,49,41
6,25,9,5,0,41
6,18,24,44,8,41
6,18,20,8,2,41
6,18,21,7,0,41
6,29,4,2,8,41
6,18,42,46,7,41
6,18,17,15,10,41
6,33,5,44,8,41
6,8,44,31,15,41
6,23,38,7,0,41
6,18,24,39,1,41
6,33,5,46,7,41
6,23,10,4,49,41
6,45,4,10,2,41
6,8,47,0,7,41
6,4,10,2,8,41
6,4,33,46,7,41
6,18,20,49,7,41
6,18,17,0,7,41
6,18,24,46,7,41
6,33,3,13,1,41
6,15,22,9,49,41
6,15,18,42,46,41
6,8,47,31,15,41
6,23,49,3,44,41
6,4,34,9,49,41
6,4,42,31,8,41
6,8,28,39,1,41
6,8,33,31,15,41
6,18,20,3,49,41
6,8,22,7,0,41
6,18,21,23,49,41
6,18,17,3,49,41
6,4,33,39,1,41
6,18,17,8,2,41
6,37,19,2,8,41
6,18,24,4,49,41
6,23,5,0,7,41
6,37,32,39,1,41
6,8,23,49,7,41
6,33,17,3,49,41
6,37,27,7,0,41
6,45,3,39,1,41
6,33,4,1,11,41
6,33,29,3,49,41
6,18,15,10,2,41
6,17,15,10,2,41
6,4,33,3,49,41
6,4,19,44,8,41
6,37,32,15,10,41
6,37,14,11,0,41
6,33,10,15,31,41
6,4,19,39,1,41
6,22,10,2,8,41
6,4,19,11,0,41
6,8,22,15,10,41
6,33,5,9,49,41
6,4,19,7,0,41
6,29,44,31,8,41
6,33,4,49,7,41
6,18,15,31,8,41
6,8,45,49,7,41
6,23,10,2,8,41
6,4,1,9,49,41
6,37,19,44,8,41
6,37,9,1,11,41
6,22,15,10,2,41
6,23,30,12,49,41
6,33,4,19,0,41
6,8,45,3,49,41
6,29,4,19,0,41
6,18,14,12,49,41
6,45,4,2,8,41
6,33,5,0,7,41
6,22,10,15,31,41
6,33,43,3,49,41
6,22,11,0,7,41
6,33,14,12,49,41
6,4,24,9,49,41
6,37,19,39,1,41
6,18,31,26,49,41
6,37,19,11,0,41
6,37,19,7,0,41
6,37,27,46,7,41
6,37,19,0,7,41
6,37,13,39,1,41
6,48,1,4,49,41
6,33,17,0,7,41
6,23,38,5,0,41
6,4,45,3,49,41
6,23,45,8,2,41
6,37,35,11,0,41
6,33,43,26,31,41
6,4,19,5,46,41
6,33,5,39,1,41
6,33,10,4,49,41
6,8,22,39,1,41
6,15,47,31,8,41
6,15,32,10,2,41
6,15,16,7,0,41
6,15,17,0,7,41
6,33,5,15,10,41
6,33,4,10,2,41
6,25,39,3,49,41
6,8,33,1,11,41
6,37,35,10,2,41
6,33,40,39,1,41
6,29,44,3,49,41
6,8,45,7,0,41
6,33,43,7,0,41
6,8,31,15,10,41
6,37,19,4,49,41
6,15,22,11,0,41
6,15,36,26,31,41
6,37,43,44,8,41
6,48,12,31,8,41
6,29,3,13,1,41
6,33,43,44,8,41
6,33,5,7,0,41
6,18,31,12,49,41
6,8,44,46,7,41
6,48,12,42,46,41
6,22,7,46,8,41
6,33,4,2,8,41
6,8,45,1,11,41
6,8,47,15,10,41
6,37,32,5,0,41
6,17,8,49,7,41
6,33,29,2,8,41
6,37,30,8,2,41
6,37,32,8,2,41
6,37,27,9,49,41
6,8,17,15,10,41
6,37,9,39,1,41
6,8,45,46,7,41
6,15,10,2,8,41
6,33,14,11,0,41
6,8,23,26,31,41
6,8,33,7,0,41
6,37,14,12,49,41
6,8,47,11,0,41
6,37,13,3,49,41
6,23,47,11,0,41
6,37,9,11,0,41
6,37,43,7,0,41
6,37,35,44,8,41
6,37,43,39,1,41
6,37,14,2,8,41
6,37,32,10,2,41
6,37,35,19,0,41
6,37,13,1,11,41
6,37,14,0,7,41
6,23,5,7,0,41
6,33,43,39,1,41
6,33,14,2,8,41
6,37,32,7,0,41
6,17,15,31,8,41
6,37,35,7,0,41
6,4,42,1,11,41
6,4,2,8,7,41
6,37,9,26,31,41
6,37,30,46,7,41
6,37,43,26,31,41
6,37,30,12,49,41
6,22,9,1,11,41
6,4,34,31,8,41
6,45,4,42,31,41
6,37,9,5,0,41
6,37,35,2,8,41
6,37,32,49,7,41
6,37,43,3,49,41
6,23,38,49,7,41
6,8,32,46,7,41
6,23,45,7,0,41
6,22,12,49,7,41
6,4,33,8,2,41
6,8,30,12,49,41
6,8,32,49,7,41
6,8,30,46,7,41
6,33,40,26,31,41
6,8,2,10,15,41
6,33,40,3,49,41
6,8,17,0,7,41
6,23,0,5,46,41
6,33,4,15,10,41
6,33,3,7,0,41
6,23,49,26,31,41
6,18,10,2,8,41
6,8,22,10,2,41
6,22,9,49,7,41
6,25,29,3,49,41
6,15,16,2,8,41
6,15,17,8,2,41
6,33,3,39,1,41
6,33,14,0,7,41
6,8,31,26,49,41
6,8,33,46,7,41
6,17,8,2,10,41
6,45,3,13,1,41
6,8,32,39,1,41
