3,75,31,494
3,47,16,494
3,13,31,494
3,47,16,494
3,75,31,494
3,47,16,31,494
3,1,15,16,494
3,75,31,16,494
3,1,57,31,494
3,13,31,16,494
3,8,10,16,494
3,13,23,104,16,494
3,1,15,16,31,494
3,47,303,75,31,494
3,1,5,13,31,494
3,47,410,30,16,494
3,1,8,10,16,494
3,1,5,15,16,494
3,47,123,13,31,494
3,75,303,47,16,494
3,1,57,31,16,494
3,0,23,104,16,494
3,1,97,80,31,494
3,4,113,15,16,494
3,0,1,15,16,494
3,0,23,13,31,494
3,6,229,30,16,494
3,4,147,47,16,494
3,0,2,10,16,494
3,0,1,57,31,494
3,8,1,15,16,494
3,9,1,15,16,494
3,0,5,13,31,494
3,9,1,57,31,494
3,0,94,74,31,494
3,0,5,15,16,494
3,0,99,80,31,494
3,8,10,16,31,494
3,13,5,15,16,494
3,8,243,128,31,494
3,13,123,47,16,494
3,8,391,397,16,494
3,8,1,57,31,494
3,11,28,183,16,494
3,498,28,15,16,494
3,11,5,13,31,494
3,11,28,15,16,494
3,287,1,15,16,494
3,498,28,183,16,494
3,11,332,104,16,494
3,11,5,15,16,494
3,59,28,15,16,494
3,287,1,57,31,494
3,98,28,15,16,494
3,59,28,183,16,494
3,372,253,13,31,494
3,98,28,183,16,494
3,392,1,15,16,494
3,14,2,10,16,494
3,392,1,57,31,494
3,133,8,10,16,494
3,346,248,28,15,16,494
3,416,157,1,57,31,494
3,327,22,91,10,16,494
3,327,22,1,15,16,494
3,416,157,253,13,31,494
3,416,157,5,13,31,494
3,11,49,46,80,31,494
3,4,147,47,16,31,494
3,11,5,1,15,16,494
3,11,40,23,13,31,494
3,8,1,97,80,31,494
3,11,45,192,72,31,494
3,8,1,5,15,16,494
3,47,123,13,31,16,494
3,11,5,15,16,31,494
3,59,28,15,16,31,494
3,25,388,142,30,16,494
3,346,248,28,183,16,494
3,25,19,5,15,16,494
3,1,5,286,30,16,494
3,0,5,363,74,31,494
3,0,1,15,16,31,494
3,0,1,5,15,16,494
3,287,1,5,13,31,494
3,11,311,168,13,31,494
3,11,5,286,30,16,494
3,1,317,8,10,16,494
3,11,5,1,57,31,494
3,1,8,10,16,31,494
3,287,1,57,31,16,494
3,0,2,10,16,31,494
3,11,332,104,16,31,494
3,47,125,142,30,16,494
3,98,28,15,16,31,494
3,13,23,150,104,16,494
3,59,28,46,80,31,494
3,13,23,206,246,16,494
3,59,28,67,13,31,494
3,25,19,20,72,31,494
3,59,28,356,10,16,494
3,25,19,54,30,16,494
3,25,19,20,30,16,494
3,59,28,404,72,31,494
3,25,19,20,74,31,494
3,25,19,5,13,31,494
3,1,5,363,74,31,494
3,0,5,15,16,31,494
3,59,28,183,16,31,494
3,0,143,124,30,16,494
3,0,7,1,15,16,494
3,0,175,23,13,31,494
3,0,7,1,57,31,494
3,0,4,113,15,16,494
3,0,175,23,104,16,494
3,0,50,71,47,16,494
3,0,4,147,47,16,494
3,0,148,8,10,16,494
3,0,7,20,72,31,494
3,0,260,271,80,31,494
3,0,7,20,74,31,494
3,0,1,8,10,16,494
3,0,1,5,13,31,494
3,0,1,97,80,31,494
3,287,1,8,10,16,494
3,498,28,15,16,31,494
3,287,1,97,80,31,494
3,372,253,13,31,16,494
3,0,23,150,104,16,494
3,287,1,5,15,16,494
3,0,23,206,246,16,494
3,98,28,46,80,31,494
3,11,5,363,74,31,494
3,98,28,67,13,31,494
3,0,1,57,31,16,494
3,98,28,356,10,16,494
3,98,28,183,16,31,494
3,98,28,404,72,31,494
3,13,5,363,74,31,494
3,1,78,312,47,16,494
3,8,1,15,16,31,494
3,1,93,8,10,16,494
3,1,78,20,72,31,494
3,1,100,8,10,16,494
3,1,78,20,30,16,494
3,1,431,490,104,16,494
3,1,100,124,30,16,494
3,1,78,20,74,31,494
3,1,441,131,104,16,494
3,1,108,97,80,31,494
3,1,0,2,10,16,494
3,1,127,5,13,31,494
3,1,0,5,13,31,494
3,1,21,89,10,16,494
3,1,127,5,15,16,494
3,1,0,23,13,31,494
3,1,0,5,15,16,494
3,1,157,253,13,31,494
3,1,21,20,30,16,494
3,1,0,94,74,31,494
3,1,0,23,104,16,494
3,1,35,120,10,16,494
3,1,157,5,13,31,494
3,1,21,20,72,31,494
3,1,0,99,80,31,494
3,1,116,71,47,16,494
3,1,35,156,30,16,494
3,1,157,5,15,16,494
3,1,21,20,74,31,494
3,1,7,20,30,16,494
3,1,161,5,13,31,494
3,1,7,20,72,31,494
3,1,188,5,13,31,494
3,1,161,5,15,16,494
3,1,7,20,74,31,494
3,1,22,91,10,16,494
3,1,188,5,15,16,494
3,1,44,23,13,31,494
3,1,44,23,104,16,494
3,25,19,5,1,15,16,494
3,1,5,51,177,13,31,494
3,1,157,5,15,16,31,494
3,25,19,5,13,31,16,494
3,1,5,363,74,31,16,494
3,1,7,20,30,16,31,494
3,1,22,91,10,16,31,494
3,0,175,23,13,31,16,494
3,13,23,150,465,57,31,494
3,13,23,150,104,16,31,494
3,8,100,124,30,16,31,494
3,0,143,124,30,128,31,494
3,8,83,5,13,31,16,494
3,0,7,33,23,104,16,494
3,0,143,124,30,16,31,494
3,1,5,13,23,104,16,494
3,452,448,206,246,16,31,494
3,11,28,136,158,15,16,494
3,9,270,5,13,31,16,494
3,0,175,420,97,80,31,494
3,13,5,1,57,31,16,494
3,4,147,47,303,75,31,494
3,11,28,404,72,31,16,494
3,0,7,1,5,15,16,494
3,1,57,465,150,104,16,494
3,14,371,5,13,31,16,494
3,13,23,0,99,80,31,494
3,0,4,113,15,16,31,494
3,0,175,23,36,30,16,494
3,0,7,1,15,16,31,494
3,13,23,206,246,16,31,494
3,6,0,94,74,31,16,494
3,13,168,45,85,354,16,494
3,0,175,23,104,16,31,494
3,0,50,44,1,15,16,494
3,14,2,0,23,104,16,494
3,0,50,71,47,16,31,494
3,13,306,91,10,16,31,494
3,6,37,112,119,13,31,494
3,47,125,142,30,16,31,494
3,75,303,47,410,30,16,494
3,6,18,453,28,15,16,494
3,0,148,8,1,15,16,494
3,9,1,5,13,31,16,494
3,14,96,48,5,13,31,494
3,1,57,31,128,30,16,494
3,0,7,20,72,31,16,494
3,0,24,19,20,30,16,494
3,6,18,5,13,31,16,494
3,0,260,100,1,15,16,494
3,1,78,20,72,31,16,494
3,133,217,22,1,15,16,494
3,9,292,46,28,183,16,494
3,133,8,1,15,16,31,494
3,14,371,5,15,16,31,494
3,0,260,271,80,31,16,494
3,133,8,1,57,31,16,494
3,0,7,20,74,31,16,494
3,0,1,8,243,128,31,494
3,6,0,1,15,16,31,494
3,6,18,5,1,15,16,494
3,0,1,5,286,30,16,494
3,0,1,5,13,31,16,494
3,0,1,78,312,47,16,494
3,9,32,178,23,104,16,494
3,9,38,430,30,16,31,494
3,6,18,5,15,16,31,494
3,0,94,263,46,80,31,494
3,0,1,97,80,31,16,494
3,287,1,8,243,128,31,494
3,9,1,8,10,16,31,494
3,287,1,8,10,16,31,494
3,287,1,191,8,10,16,494
3,6,0,1,5,15,16,494
3,59,28,46,80,31,16,494
3,59,28,67,13,31,16,494
3,1,15,16,30,128,31,494
3,6,0,1,57,31,16,494
3,287,1,97,80,31,16,494
3,0,23,150,465,57,31,494
3,0,23,150,104,16,31,494
3,287,1,5,286,30,16,494
3,9,282,132,30,128,31,494
3,287,1,5,15,16,31,494
3,0,23,33,46,80,31,494
3,392,1,5,13,31,16,494
3,0,23,206,246,16,31,494
3,0,148,8,10,16,31,494
3,6,0,5,13,31,16,494
3,6,229,30,20,72,31,494
3,98,28,46,80,31,16,494
3,11,5,0,23,104,16,494
3,0,7,1,57,31,16,494
3,9,282,132,30,16,31,494
3,1,15,5,13,31,16,494
3,11,28,356,10,16,31,494
3,452,448,206,23,104,16,494
3,1,93,8,10,16,31,494
3,25,19,20,72,31,16,494
3,6,0,2,10,16,31,494
3,133,8,243,128,31,16,494
3,98,28,356,10,16,31,494
3,98,28,11,332,104,16,494
3,6,0,5,1,15,16,494
3,13,5,433,46,80,31,494
3,392,1,5,15,16,31,494
3,6,0,5,15,16,31,494
3,13,5,363,74,31,16,494
3,0,5,1,15,16,31,494
3,6,0,7,20,30,16,494
3,0,1,8,10,16,31,494
3,25,338,120,10,16,31,494
3,6,0,99,80,31,16,494
3,1,78,312,47,16,31,494
3,1,93,8,243,128,31,494
3,6,0,23,36,30,16,494
3,0,6,229,30,16,31,494
3,6,0,23,13,31,16,494
3,25,19,11,28,183,16,494
3,4,301,100,1,15,16,494
3,59,28,356,10,16,31,494
3,98,28,67,13,31,16,494
3,25,19,54,30,16,31,494
3,11,28,46,80,31,16,494
3,1,100,8,243,128,31,494
3,9,1,8,243,128,31,494
3,1,191,8,10,16,31,494
3,1,78,20,30,128,31,494
3,0,94,74,20,72,31,494
3,0,5,15,28,183,16,494
3,1,78,20,30,16,31,494
3,1,431,190,158,15,16,494
3,4,0,1,15,16,31,494
3,1,100,260,271,80,31,494
3,25,19,20,30,128,31,494
3,1,100,124,30,128,31,494
3,1,100,124,30,16,31,494
3,25,19,54,30,128,31,494
3,4,0,2,10,16,31,494
3,4,0,1,5,15,16,494
3,9,1,5,286,30,16,494
3,1,441,131,104,16,31,494
3,59,28,404,72,31,16,494
3,1,0,99,80,31,16,494
3,1,35,156,30,16,31,494
3,0,1,15,28,183,16,494
3,9,38,141,46,80,31,494
3,1,15,5,286,30,16,494
3,1,21,89,10,16,31,494
3,1,127,5,286,30,16,494
3,4,0,5,1,15,16,494
3,1,127,5,15,16,31,494
3,13,5,15,28,183,16,494
3,4,0,23,104,16,31,494
3,4,0,5,15,16,31,494
3,1,0,23,13,31,16,494
3,1,0,5,286,30,16,494
3,25,19,20,30,16,31,494
3,1,100,8,10,16,31,494
3,4,0,94,74,31,16,494
3,1,0,5,15,16,31,494
3,4,0,23,36,30,16,494
3,1,157,253,13,31,16,494
3,1,21,408,243,128,31,494
3,13,31,72,20,30,16,494
3,4,0,23,13,31,16,494
3,1,21,20,30,128,31,494
3,1,0,2,10,16,31,494
3,4,0,6,229,30,16,494
3,1,431,490,104,16,31,494
3,1,127,5,13,31,16,494
3,1,0,23,36,30,16,494
3,1,157,5,13,31,16,494
3,4,0,99,80,31,16,494
3,1,0,23,104,16,31,494
3,0,5,13,23,104,16,494
3,1,35,120,10,16,31,494
3,1,157,310,20,30,16,494
3,1,0,94,74,31,16,494
3,13,67,28,183,16,31,494
3,14,371,5,1,15,16,494
3,498,28,46,80,31,16,494
3,6,0,23,104,16,31,494
3,392,1,8,243,128,31,494
3,9,270,5,15,16,31,494
3,1,21,20,72,31,16,494
3,1,0,6,229,30,16,494
3,6,229,30,128,31,16,494
3,8,243,128,30,16,31,494
3,1,78,20,74,31,16,494
3,9,1,15,28,183,16,494
3,1,116,71,47,16,31,494
3,1,35,340,391,397,16,494
3,392,1,8,10,16,31,494
3,498,28,67,13,31,16,494
3,1,35,156,30,128,31,494
3,1,157,5,286,30,16,494
3,392,1,5,286,30,16,494
3,59,28,11,332,104,16,494
3,9,292,46,80,31,16,494
3,8,93,1,15,16,31,494
3,1,21,20,74,31,16,494
3,13,5,1,15,16,31,494
3,1,7,22,91,10,16,494
3,8,191,1,5,13,31,494
3,1,0,5,13,31,16,494
3,1,15,28,183,16,31,494
3,1,7,20,30,128,31,494
3,1,108,97,80,31,16,494
3,8,191,1,57,31,16,494
3,25,19,20,74,31,16,494
3,9,38,430,30,128,31,494
3,47,125,142,30,128,31,494
3,4,113,15,28,183,16,494
3,1,161,5,13,31,16,494
3,498,28,356,10,16,31,494
3,1,7,20,72,31,16,494
3,8,191,1,15,16,31,494
3,1,188,5,13,31,16,494
3,1,161,5,286,30,16,494
3,13,67,28,15,16,31,494
3,8,317,1,15,16,31,494
3,1,161,5,15,16,31,494
3,8,93,1,5,13,31,494
3,1,7,20,74,31,16,494
3,8,93,1,57,31,16,494
3,1,22,7,20,30,16,494
3,1,22,91,306,13,31,494
3,498,28,11,332,104,16,494
3,1,188,5,286,30,16,494
3,1,21,20,30,16,31,494
3,4,0,1,57,31,16,494
3,392,1,97,80,31,16,494
3,1,188,5,15,16,31,494
3,1,475,11,5,13,31,494
3,8,1,5,13,31,16,494
3,1,44,50,71,47,16,494
3,498,28,404,72,31,16,494
3,416,157,1,15,16,31,494
3,1,44,204,20,30,16,494
3,1,44,23,13,31,16,494
3,1,44,23,36,30,16,494
3,1,44,204,20,72,31,494
3,1,44,23,104,16,31,494
3,1,44,23,150,104,16,494
3,1,44,204,20,74,31,494
3,25,19,5,286,30,16,494
3,1,44,23,206,246,16,494
3,1,191,8,243,128,31,494
3,25,19,5,363,74,31,494
3,8,26,55,47,16,31,494
3,1,191,8,391,397,16,494
3,25,19,5,1,57,31,494
3,8,317,1,5,13,31,494
3,1,5,0,2,10,16,494
3,8,317,1,57,31,16,494
3,8,317,1,97,80,31,494
3,8,317,1,5,15,16,494
3,1,5,11,28,183,16,494
3,1,5,0,23,13,31,494
3,8,148,0,94,74,31,494
3,1,5,12,154,47,16,494
3,1,5,11,332,104,16,494
3,1,5,11,28,15,16,494
3,1,5,0,94,74,31,494
3,1,5,0,23,104,16,494
3,8,87,63,46,80,31,494
3,8,148,0,1,15,16,494
3,1,5,19,20,72,31,494
3,1,5,12,2,10,16,494
3,1,5,0,99,80,31,494
3,8,213,103,278,13,31,494
3,8,148,0,2,10,16,494
3,8,148,0,1,57,31,494
3,1,5,60,65,57,31,494
3,1,5,19,54,30,16,494
3,1,5,19,20,30,16,494
3,1,5,12,185,72,31,494
3,8,148,0,5,13,31,494
3,1,5,48,61,15,16,494
3,1,5,19,390,15,16,494
3,1,5,19,20,74,31,494
3,1,5,12,334,10,16,494
3,8,148,0,23,104,16,494
3,8,148,0,5,15,16,494
3,1,5,66,65,57,31,494
3,8,148,0,99,80,31,494
3,8,148,0,23,13,31,494
3,1,5,157,253,13,31,494
3,9,1,5,15,16,31,494
3,4,0,5,13,31,16,494
3,1,5,83,8,10,16,494
3,11,28,67,13,31,16,494
3,0,5,286,30,16,31,494
3,1,5,86,46,80,31,494
3,133,8,391,397,16,31,494
3,0,7,48,5,15,16,494
3,1,5,433,46,80,31,494
3,0,7,33,46,80,31,494
3,0,7,62,2,10,16,494
3,0,7,48,61,15,16,494
3,0,7,48,5,13,31,494
3,0,7,33,131,104,16,494
3,0,7,22,1,15,16,494
3,8,10,356,28,183,16,494
3,0,7,33,23,13,31,494
3,0,7,114,224,13,31,494
3,0,7,22,91,10,16,494
3,0,7,22,1,57,31,494
3,8,10,91,306,13,31,494
3,8,10,356,28,15,16,494
3,0,7,265,23,13,31,494
3,8,100,1,57,31,16,494
3,1,5,13,123,47,16,494
3,0,7,265,23,104,16,494
3,133,8,243,128,30,16,494
3,8,26,125,142,30,16,494
3,11,28,244,85,354,16,494
3,8,26,125,47,16,31,494
3,8,100,260,271,80,31,494
3,11,28,41,23,13,31,494
3,13,67,28,46,80,31,494
3,8,100,318,119,13,31,494
3,11,28,144,23,13,31,494
3,11,28,41,23,104,16,494
3,13,67,28,356,10,16,494
3,8,100,426,132,30,16,494
3,11,28,144,23,104,16,494
3,13,67,28,404,72,31,494
3,13,23,36,30,16,31,494
3,8,100,124,30,128,31,494
3,4,147,47,410,30,16,494
3,8,100,1,5,13,31,494
3,0,7,1,8,10,16,494
3,4,147,47,123,13,31,494
3,8,100,1,97,80,31,494
3,8,100,1,5,15,16,494
3,0,7,1,97,80,31,494
3,0,7,1,5,13,31,494
3,8,100,1,15,16,31,494
3,8,26,21,1,15,16,494
3,9,270,5,1,15,16,494
3,1,69,117,80,31,16,494
3,8,26,29,2,10,16,494
3,8,26,21,20,72,31,494
3,8,26,21,1,57,31,494
3,9,270,5,286,30,16,494
3,9,270,5,1,57,31,494
3,13,23,33,46,80,31,494
3,8,26,182,125,47,16,494
3,8,26,21,89,10,16,494
3,8,26,21,20,30,16,494
3,9,270,5,363,74,31,494
3,13,23,144,28,15,16,494
3,13,23,33,131,104,16,494
3,8,26,21,20,74,31,494
3,13,23,0,1,15,16,494
3,13,23,41,28,15,16,494
3,13,23,144,28,183,16,494
3,8,26,320,13,31,16,494
3,13,23,0,2,10,16,494
3,13,23,0,1,57,31,494
3,13,23,44,1,15,16,494
3,13,23,41,28,183,16,494
3,13,23,0,5,15,16,494
3,0,175,23,150,104,16,494
3,13,23,424,390,15,16,494
3,13,23,44,1,57,31,494
3,13,23,0,94,74,31,494
3,0,175,23,206,246,16,494
3,133,8,1,5,13,31,494
3,0,6,18,5,13,31,494
3,13,320,26,8,10,16,494
3,11,19,54,30,128,31,494
3,133,8,1,97,80,31,494
3,133,8,1,5,15,16,494
3,0,6,18,5,15,16,494
3,13,253,157,1,15,16,494
3,13,320,26,55,47,16,494
3,13,168,45,132,30,16,494
3,13,177,51,5,15,16,494
3,13,253,157,5,15,16,494
3,13,253,157,1,57,31,494
3,13,320,26,125,47,16,494
3,13,168,45,146,30,16,494
3,11,19,54,30,16,31,494
3,13,168,45,192,72,31,494
3,8,83,5,1,15,16,494
3,11,19,5,15,16,31,494
3,8,83,5,286,30,16,494
3,8,83,5,1,57,31,494
3,8,83,5,363,74,31,494
3,0,6,229,30,128,31,494
3,9,1,69,117,80,31,494
3,0,23,36,30,16,31,494
3,9,1,78,312,47,16,494
3,0,50,184,65,57,31,494
3,9,1,100,124,30,16,494
3,9,1,78,20,72,31,494
3,9,1,108,97,80,31,494
3,9,1,100,8,10,16,494
3,9,1,78,20,30,16,494
3,9,1,431,490,104,16,494
3,9,1,78,20,74,31,494
3,9,1,441,131,104,16,494
3,0,50,44,23,104,16,494
3,9,1,0,5,13,31,494
3,0,50,44,23,13,31,494
3,9,1,157,253,13,31,494
3,9,1,0,2,10,16,494
3,9,1,0,5,15,16,494
3,9,1,127,5,13,31,494
3,9,1,157,5,13,31,494
3,9,1,0,23,13,31,494
3,9,1,161,5,13,31,494
3,9,1,127,5,15,16,494
3,9,1,157,5,15,16,494
3,9,1,0,94,74,31,494
3,9,1,0,23,104,16,494
3,9,1,188,5,13,31,494
3,9,1,161,5,15,16,494
3,9,1,0,99,80,31,494
3,9,1,93,8,10,16,494
3,9,1,188,5,15,16,494
3,9,1,21,89,10,16,494
3,0,50,44,1,57,31,494
3,9,1,116,71,47,16,494
3,9,1,21,20,30,16,494
3,9,1,7,20,30,16,494
3,9,1,21,20,72,31,494
3,9,1,44,23,13,31,494
3,9,1,7,20,72,31,494
3,9,1,21,20,74,31,494
3,9,1,22,91,10,16,494
3,9,1,44,23,104,16,494
3,9,1,7,20,74,31,494
3,9,1,35,120,10,16,494
3,14,2,12,5,15,16,494
3,9,1,191,8,10,16,494
3,9,1,35,156,30,16,494
3,14,2,0,1,15,16,494
3,14,2,0,23,13,31,494
3,13,123,47,303,75,31,494
3,1,5,15,28,183,16,494
3,11,45,85,354,16,31,494
3,14,2,233,71,47,16,494
3,14,2,12,154,47,16,494
3,14,2,12,5,13,31,494
3,9,1,317,8,10,16,494
3,14,2,0,5,13,31,494
3,14,2,0,1,57,31,494
3,6,394,263,94,74,31,494
3,6,37,7,20,72,31,494
3,13,123,47,410,30,16,494
3,14,2,322,194,30,16,494
3,47,123,13,23,104,16,494
3,14,2,12,185,72,31,494
3,75,303,47,123,13,31,494
3,498,28,15,5,13,31,494
3,0,7,20,30,16,31,494
3,1,8,243,128,31,16,494
3,6,18,453,28,183,16,494
3,14,2,0,94,74,31,494
3,14,2,0,5,15,16,494
3,0,148,8,243,128,31,494
3,6,211,237,488,30,16,494
3,6,394,263,46,80,31,494
3,9,1,97,80,31,16,494
3,1,8,243,128,30,16,494
3,0,148,8,1,57,31,494
3,6,37,487,1,15,16,494
3,6,37,7,1,15,16,494
3,0,23,13,5,15,16,494
3,6,37,7,20,30,16,494
3,14,96,48,61,15,16,494
3,11,5,13,23,104,16,494
3,14,96,48,5,15,16,494
3,47,123,13,5,15,16,494
3,14,2,12,334,10,16,494
3,290,60,5,13,31,16,494
3,0,34,152,1,15,16,494
3,498,28,15,1,57,31,494
3,11,440,28,183,16,31,494
3,0,24,19,5,15,16,494
3,0,24,19,20,72,31,494
3,14,2,0,99,80,31,494
3,8,1,15,28,183,16,494
3,392,1,15,28,183,16,494
3,47,410,30,128,31,16,494
3,0,260,100,8,10,16,494
3,0,260,100,1,57,31,494
3,0,148,8,391,397,16,494
3,6,17,0,2,10,16,494
3,11,45,132,30,128,31,494
3,133,217,22,91,10,16,494
3,133,217,22,1,57,31,494
3,11,45,132,30,16,31,494
3,11,28,15,5,13,31,494
3,6,37,497,20,30,16,494
3,6,37,487,1,57,31,494
3,9,292,46,28,15,16,494
3,6,37,7,1,57,31,494
3,0,1,8,391,397,16,494
3,0,23,13,123,47,16,494
3,11,19,20,72,31,16,494
3,6,37,7,20,74,31,494
3,11,19,5,1,15,16,494
3,6,18,5,286,30,16,494
3,6,18,5,1,57,31,494
3,11,5,13,123,47,16,494
3,1,15,28,46,80,31,494
3,1,8,83,5,13,31,494
3,0,1,5,363,74,31,494
3,11,19,5,13,31,16,494
3,0,1,431,490,104,16,494
3,0,56,44,1,15,16,494
3,0,1,78,20,72,31,494
3,0,34,38,430,30,16,494
3,0,34,152,1,57,31,494
3,1,8,391,397,16,31,494
3,9,493,48,5,13,31,494
3,287,323,27,23,104,16,494
3,13,5,286,30,16,31,494
3,281,38,9,1,15,16,494
3,9,32,11,332,104,16,494
3,0,24,19,54,30,16,494
3,0,24,19,5,13,31,494
3,9,32,178,23,13,31,494
3,0,24,19,20,74,31,494
3,281,38,430,30,128,31,494
3,8,1,15,5,13,31,494
3,281,38,430,30,16,31,494
3,290,60,33,23,104,16,494
3,392,1,15,5,13,31,494
3,0,260,100,124,30,16,494
3,287,1,8,391,397,16,494
3,287,1,15,28,183,16,494
3,290,60,5,1,15,16,494
3,290,60,65,57,31,16,494
3,290,60,5,15,16,31,494
3,287,1,317,8,10,16,494
3,6,42,81,5,13,31,494
3,6,17,27,23,13,31,494
3,6,17,0,1,15,16,494
3,11,5,1,15,16,31,494
3,6,0,1,8,10,16,494
3,6,0,1,5,13,31,494
3,11,28,15,1,57,31,494
3,392,1,191,8,10,16,494
3,287,1,5,363,74,31,494
3,6,37,79,55,47,16,494
3,6,37,497,20,72,31,494
3,11,475,1,57,31,16,494
3,11,440,28,46,80,31,494
3,11,45,146,30,128,31,494
3,11,19,20,30,16,31,494
3,0,23,144,28,15,16,494
3,0,23,33,131,104,16,494
3,11,19,5,286,30,16,494
