18,5,11,118
18,6,3,11,118
18,5,1,21,118
18,453,28,11,118
18,5,19,11,118
18,6,0,438,21,118
18,453,28,440,11,118
18,5,0,438,21,118
18,6,3,1,21,118
18,5,19,20,21,118
18,6,37,259,11,118
18,5,19,45,11,118
18,6,225,26,21,118
18,5,1,3,11,118
18,6,0,1,21,118
18,5,48,122,21,118
18,5,0,1,21,118
18,5,12,139,11,118
18,5,0,3,11,118
18,5,13,3,11,118
18,5,12,241,11,118
18,5,15,1,21,118
18,5,1,475,11,118
18,5,127,1,21,118
18,6,0,3,11,118
18,5,15,28,11,118
18,5,157,1,21,118
18,6,0,5,11,118
18,5,161,1,21,118
18,5,188,1,21,118
18,5,1,0,24,19,11,118
18,5,1,0,4,257,11,118
18,5,11,32,382,1,21,118
18,5,1,0,7,20,21,118
18,6,3,0,1,5,11,118
18,5,11,28,358,84,21,118
18,5,11,32,9,1,21,118
18,5,1,0,23,40,11,118
18,6,3,0,1,475,11,118
18,5,11,259,329,84,21,118
18,5,11,28,481,52,21,118
18,5,1,0,6,3,11,118
18,5,11,45,19,20,21,118
18,5,11,28,15,1,21,118
18,5,1,0,260,330,11,118
18,5,11,324,287,1,21,118
18,5,11,45,470,20,21,118
18,5,11,28,46,52,21,118
18,5,11,361,109,219,21,118
18,5,11,45,85,52,21,118
18,5,1,7,0,438,21,118
18,5,11,49,46,52,21,118
18,5,11,45,164,1,21,118
18,5,1,7,33,140,21,118
18,5,1,7,0,3,11,118
18,5,11,45,109,219,21,118
18,5,1,7,37,259,11,118
18,5,286,30,20,19,11,118
18,5,161,227,1,3,11,118
18,5,1,7,48,122,21,118
18,6,3,498,28,440,11,118
18,5,161,227,1,475,11,118
18,5,1,78,92,45,11,118
18,6,0,7,1,3,11,118
18,5,60,33,7,1,21,118
18,5,161,264,136,28,11,118
18,6,0,7,1,5,11,118
18,5,60,33,23,40,11,118
18,5,60,33,7,20,21,118
18,6,0,7,1,475,11,118
18,5,60,33,35,1,21,118
18,6,0,2,379,45,11,118
18,6,0,260,100,1,21,118
18,5,60,33,46,52,21,118
18,6,0,34,152,1,21,118
18,6,0,2,10,89,21,118
18,5,60,33,153,40,11,118
18,5,60,33,46,28,11,118
18,6,0,17,313,19,11,118
18,6,0,2,12,5,11,118
18,5,60,33,46,49,11,118
18,6,0,316,9,3,11,118
18,6,0,17,76,19,11,118
18,6,0,2,14,3,11,118
18,6,0,2,12,139,11,118
18,6,0,94,74,20,21,118
18,6,0,316,9,1,21,118
18,6,0,17,101,28,11,118
18,5,1,78,20,19,11,118
18,6,0,7,33,140,21,118
18,6,0,2,29,26,21,118
18,6,0,2,12,241,11,118
18,6,0,50,44,1,21,118
18,6,0,316,9,32,11,118
18,6,0,17,179,45,11,118
18,6,0,7,37,259,11,118
18,6,0,7,20,19,11,118
18,6,0,56,44,1,21,118
18,5,86,46,33,140,21,118
18,6,0,17,319,45,11,118
18,6,3,1,164,45,11,118
18,6,0,7,22,1,21,118
18,5,60,65,57,1,21,118
18,6,0,412,197,32,11,118
18,5,0,24,73,84,21,118
18,5,60,236,1,3,11,118
18,6,3,1,287,324,11,118
18,5,0,24,19,20,21,118
18,6,0,7,48,5,11,118
18,5,161,355,45,19,11,118
18,5,161,1,8,26,21,118
18,5,13,23,0,438,21,118
18,6,0,148,8,1,21,118
18,5,0,24,212,45,11,118
18,5,13,253,372,3,11,118
18,5,60,236,1,475,11,118
18,6,0,1,7,20,21,118
18,5,491,310,20,19,11,118
18,5,0,1,7,20,21,118
18,5,51,294,19,20,21,118
18,5,13,67,28,440,11,118
18,6,3,1,382,32,11,118
18,5,0,24,19,45,11,118
18,5,51,48,7,1,21,118
18,6,0,7,48,122,21,118
18,453,28,11,3,1,21,118
18,5,0,7,1,3,11,118
18,5,161,1,287,324,11,118
18,6,3,59,367,32,11,118
18,5,161,1,8,3,11,118
18,5,1,487,37,259,11,118
18,6,3,59,28,440,11,118
18,5,13,23,33,140,21,118
18,5,13,23,0,1,21,118
18,5,51,160,0,438,21,118
18,6,0,160,51,5,11,118
18,5,268,179,45,19,11,118
18,5,491,310,157,1,21,118
18,5,51,136,28,440,11,118
18,6,0,148,8,3,11,118
18,5,0,24,251,45,11,118
18,5,11,19,284,20,21,118
18,5,13,123,47,3,11,118
18,5,1,15,28,440,11,118
18,5,13,253,157,1,21,118
18,5,1,15,349,52,21,118
18,6,3,9,1,5,11,118
18,6,0,1,78,20,21,118
18,5,0,23,104,332,11,118
18,6,3,287,1,5,11,118
18,6,3,290,60,5,11,118
18,5,0,1,78,20,21,118
18,5,86,226,1,3,11,118
18,6,229,30,20,19,11,118
18,5,83,220,1,3,11,118
18,6,3,392,1,5,11,118
18,5,51,294,19,45,11,118
18,6,3,9,270,5,11,118
18,5,0,7,33,140,21,118
18,6,3,1,469,241,11,118
18,5,19,11,3,1,21,118
18,5,12,241,469,1,21,118
18,5,51,48,247,32,11,118
18,5,51,48,7,20,21,118
18,5,0,7,20,19,11,118
18,5,12,39,28,440,11,118
18,453,28,11,19,20,21,118
18,5,157,1,8,26,21,118
18,5,0,7,1,475,11,118
18,5,363,74,20,19,11,118
18,5,473,33,7,1,21,118
18,5,83,8,1,3,11,118
18,5,0,6,37,259,11,118
18,5,161,1,382,32,11,118
18,5,12,189,45,19,11,118
18,5,161,1,287,3,11,118
18,6,37,259,329,84,21,118
18,5,0,6,3,1,21,118
18,453,28,145,389,26,21,118
18,5,1,22,327,3,11,118
18,5,86,46,28,440,11,118
18,5,188,1,164,45,11,118
18,5,13,23,104,332,11,118
18,5,0,2,379,45,11,118
18,5,12,73,24,19,11,118
18,5,13,23,0,3,11,118
18,5,51,172,132,45,11,118
18,5,157,253,13,3,11,118
18,5,19,45,470,20,21,118
18,453,28,101,126,5,11,118
18,6,0,5,1,3,11,118
18,5,51,160,0,1,21,118
18,6,0,175,23,40,11,118
18,5,491,310,454,219,21,118
18,6,0,148,8,26,21,118
18,5,0,24,261,84,21,118
18,5,11,19,69,1,21,118
18,5,13,31,75,3,11,118
18,453,28,59,367,32,11,118
18,5,1,15,390,19,11,118
18,6,3,9,1,475,11,118
18,5,11,3,0,1,21,118
18,453,28,15,1,3,11,118
18,6,0,1,8,26,21,118
18,5,19,69,1,3,11,118
18,5,0,23,144,28,11,118
18,5,15,16,104,332,11,118
18,6,3,287,1,475,11,118
18,5,12,90,28,440,11,118
18,6,37,360,45,19,11,118
18,5,15,390,19,20,21,118
18,6,3,14,371,5,11,118
18,6,0,5,48,122,21,118
18,5,0,1,69,255,11,118
18,6,0,5,19,20,21,118
18,5,86,226,1,475,11,118
18,5,19,24,0,3,11,118
18,5,19,25,396,45,11,118
18,5,83,220,1,475,11,118
18,5,19,25,3,1,21,118
18,6,3,392,1,475,11,118
18,5,19,69,359,139,11,118
18,5,12,90,111,1,21,118
18,453,28,59,3,1,21,118
18,5,0,4,3,1,21,118
18,6,3,13,320,26,21,118
18,5,12,107,7,20,21,118
18,5,0,7,37,259,11,118
18,6,3,11,19,20,21,118
18,6,3,1,8,26,21,118
18,5,0,260,100,1,21,118
18,6,173,458,12,5,11,118
18,5,19,11,475,1,21,118
18,6,3,13,5,1,21,118
18,6,173,202,20,19,11,118
18,6,3,8,83,5,11,118
18,6,3,1,5,19,11,118
18,453,28,498,3,1,21,118
18,6,42,81,5,1,21,118
18,453,28,11,5,1,21,118
18,5,157,1,287,324,11,118
18,5,157,1,8,3,11,118
18,5,473,33,23,40,11,118
18,5,473,33,7,20,21,118
18,5,83,8,1,475,11,118
18,453,28,46,33,140,21,118
18,6,0,1,5,19,11,118
18,453,28,15,5,1,21,118
18,5,0,6,225,26,21,118
18,453,28,15,5,19,11,118
18,6,17,313,19,5,11,118
18,6,225,479,327,3,11,118
18,6,17,313,19,20,21,118
18,6,17,0,3,1,21,118
18,6,17,313,19,45,11,118
18,5,161,1,69,19,11,118
18,5,127,1,8,26,21,118
18,5,161,1,469,241,11,118
18,5,161,1,69,255,11,118
18,5,127,1,287,324,11,118
18,5,127,1,8,3,11,118
18,5,161,1,9,32,11,118
18,5,127,1,382,32,11,118
18,5,127,1,287,3,11,118
18,5,161,1,0,438,21,118
18,5,161,1,9,3,11,118
18,5,127,1,69,19,11,118
18,5,161,1,7,20,21,118
18,5,161,1,0,3,11,118
18,5,127,1,469,241,11,118
18,5,127,1,69,255,11,118
18,5,161,1,78,20,21,118
18,5,127,1,9,32,11,118
18,5,161,1,392,3,11,118
18,5,127,1,0,438,21,118
18,5,127,1,9,3,11,118
18,5,161,1,15,28,11,118
18,5,127,1,7,20,21,118
18,5,127,1,0,3,11,118
18,5,161,1,164,45,11,118
18,5,127,1,78,20,21,118
18,6,17,76,19,5,11,118
18,5,127,1,392,3,11,118
18,6,17,76,19,20,21,118
18,5,127,1,15,28,11,118
18,6,17,76,19,45,11,118
18,5,127,1,164,45,11,118
18,6,3,0,4,257,11,118
18,6,199,108,97,1,21,118
18,6,3,0,23,40,11,118
18,6,199,108,1,3,11,118
18,6,3,0,24,19,11,118
18,6,199,108,1,5,11,118
18,6,3,0,7,1,21,118
18,6,199,108,1,475,11,118
18,6,3,0,260,330,11,118
18,6,3,0,7,20,21,118
18,6,17,0,1,3,11,118
18,5,0,3,1,475,11,118
18,6,17,0,1,5,11,118
18,6,3,4,0,1,21,118
18,6,17,0,1,475,11,118
18,6,3,4,0,5,11,118
18,453,28,15,349,52,21,118
18,6,3,4,0,438,21,118
18,453,28,15,390,19,11,118
18,6,225,26,8,3,11,118
18,6,37,7,1,3,11,118
18,6,225,26,8,1,21,118
18,6,37,7,1,5,11,118
18,6,42,4,3,1,21,118
18,6,37,7,1,475,11,118
18,5,1,35,166,45,11,118
18,5,1,22,7,20,21,118
18,5,1,317,8,26,21,118
18,5,1,35,33,140,21,118
18,5,1,93,8,26,21,118
18,5,1,317,8,3,11,118
18,5,1,111,90,28,11,118
18,5,1,93,8,3,11,118
18,5,1,157,344,26,21,118
18,6,17,101,126,5,11,118
18,5,1,44,204,20,21,118
18,5,1,157,310,20,21,118
18,5,1,134,73,84,21,118
18,5,1,44,23,40,11,118
18,5,1,157,416,3,11,118
18,5,1,100,8,26,21,118
18,5,188,1,287,324,11,118
18,5,1,472,402,45,11,118
18,5,1,100,260,330,11,118
18,5,1,100,8,3,11,118
18,5,188,1,382,32,11,118
18,5,188,1,287,3,11,118
18,5,1,161,355,45,11,118
18,5,188,1,469,241,11,118
18,5,1,169,109,45,11,118
18,5,188,1,8,26,21,118
18,5,1,191,8,3,11,118
18,5,1,169,109,219,21,118
18,5,188,1,69,19,11,118
18,5,188,1,8,3,11,118
18,5,1,296,95,20,21,118
18,5,1,191,8,26,21,118
18,5,1,169,109,361,11,118
18,5,188,1,0,3,11,118
18,5,188,1,69,255,11,118
18,5,188,1,15,28,11,118
18,5,188,1,0,438,21,118
18,5,188,1,9,3,11,118
18,6,17,101,28,440,11,118
18,5,188,1,7,20,21,118
18,5,188,1,9,32,11,118
18,5,188,1,392,3,11,118
18,5,13,23,178,32,11,118
18,5,188,1,78,20,21,118
18,5,13,23,44,1,21,118
18,6,3,98,28,440,11,118
18,5,13,23,419,84,21,118
18,6,17,0,4,3,11,118
18,5,13,23,41,28,11,118
18,6,17,0,23,40,11,118
18,6,17,0,4,257,11,118
18,5,13,23,144,28,11,118
18,6,17,0,24,19,11,118
18,6,17,0,5,1,21,118
18,6,17,0,7,1,21,118
18,6,17,0,5,19,11,118
18,6,17,0,260,330,11,118
18,6,17,0,7,20,21,118
18,5,0,34,152,1,21,118
18,5,0,2,10,89,21,118
18,5,0,17,313,19,11,118
18,5,0,2,14,3,11,118
18,5,0,316,9,3,11,118
18,5,0,17,76,19,11,118
18,5,0,2,12,139,11,118
18,5,0,94,74,20,21,118
18,5,0,316,9,1,21,118
18,5,0,17,101,28,11,118
18,5,0,2,29,26,21,118
18,5,0,2,12,241,11,118
18,5,0,50,44,1,21,118
18,5,0,316,9,32,11,118
18,5,0,17,179,45,11,118
18,5,0,56,44,1,21,118
18,5,0,17,6,3,11,118
18,5,0,412,197,32,11,118
18,5,0,17,319,45,11,118
18,5,0,148,8,1,21,118
18,6,0,3,498,28,11,118
18,5,0,175,23,40,11,118
18,5,0,148,8,3,11,118
18,6,0,3,4,257,11,118
18,5,0,148,8,26,21,118
18,6,0,3,8,26,21,118
18,6,205,79,464,20,21,118
18,6,0,3,13,5,11,118
18,6,0,3,8,1,21,118
18,6,394,263,46,28,11,118
18,6,205,380,0,5,11,118
18,6,205,79,37,259,11,118
18,6,0,3,98,28,11,118
18,6,394,263,46,49,11,118
18,6,205,411,132,45,11,118
18,6,205,380,0,1,21,118
18,6,205,79,55,26,21,118
18,6,0,3,25,19,11,118
18,6,394,263,46,52,21,118
18,6,205,380,0,3,11,118
18,6,0,3,287,324,11,118
18,6,205,380,0,438,21,118
18,6,0,3,59,28,11,118
18,6,0,3,287,1,21,118
18,6,0,3,9,1,21,118
18,5,12,73,134,1,21,118
18,6,0,3,392,1,21,118
18,6,0,3,9,32,11,118
18,5,12,73,279,40,11,118
18,6,211,242,133,3,11,118
18,5,0,3,498,28,11,118
18,6,211,121,33,140,21,118
18,5,0,3,4,257,11,118
18,6,211,237,35,1,21,118
18,5,0,3,9,32,11,118
18,6,211,239,0,1,21,118
18,5,0,3,287,324,11,118
18,5,0,3,9,1,21,118
18,6,211,239,0,3,11,118
18,5,0,3,59,28,11,118
18,5,0,3,287,1,21,118
18,6,211,239,0,5,11,118
18,5,0,3,98,28,11,118
18,6,211,239,0,438,21,118
18,5,0,3,8,1,21,118
18,6,37,70,95,20,21,118
18,5,0,3,25,19,11,118
18,5,0,3,8,26,21,118
18,6,37,70,171,40,11,118
18,5,0,3,392,1,21,118
18,6,37,70,249,20,21,118
18,6,211,250,3,1,21,118
18,5,51,177,13,3,11,118
18,5,51,172,376,32,11,118
18,5,51,428,22,1,21,118
18,5,51,172,215,28,11,118
18,5,51,366,44,1,21,118
18,6,0,3,1,5,11,118
18,5,51,130,46,28,11,118
18,6,0,3,1,475,11,118
18,5,51,130,46,49,11,118
18,6,42,82,289,139,11,118
18,5,51,130,46,52,21,118
18,6,42,463,116,1,21,118
18,6,42,82,67,28,11,118
18,6,42,151,45,19,11,118
18,6,42,82,201,20,21,118
18,5,157,174,48,122,21,118
18,5,157,253,372,3,11,118
18,5,157,307,33,140,21,118
18,6,3,8,1,5,11,118
18,6,3,0,5,1,21,118
18,6,42,4,0,438,21,118
18,5,157,432,293,1,21,118
18,6,3,8,1,475,11,118
18,6,3,0,5,19,11,118
18,6,42,4,0,1,21,118
18,5,19,45,85,52,21,118
18,6,17,179,268,5,11,118
18,453,28,39,12,5,11,118
18,6,42,4,0,3,11,118
18,5,19,45,164,1,21,118
18,6,17,179,45,19,11,118
18,453,28,404,72,20,21,118
18,453,28,39,12,139,11,118
18,6,42,4,0,5,11,118
18,5,19,45,168,311,11,118
18,453,28,90,111,1,21,118
18,453,28,39,12,241,11,118
18,5,19,45,109,219,21,118
18,453,28,244,85,52,21,118
18,453,28,90,12,5,11,118
18,5,19,45,109,361,11,118
18,453,28,231,86,5,11,118
18,453,28,244,85,45,11,118
18,453,28,90,12,139,11,118
18,453,28,248,346,3,11,118
18,6,37,487,1,3,11,118
18,453,28,90,12,241,11,118
18,453,28,136,291,5,11,118
18,453,28,248,348,139,11,118
18,6,37,487,1,5,11,118
18,453,28,41,23,40,11,118
18,453,28,136,51,5,11,118
18,6,37,487,1,475,11,118
18,453,28,356,10,89,21,118
18,6,37,7,0,438,21,118
18,6,37,7,20,19,11,118
18,453,28,67,13,3,11,118
18,6,37,7,22,1,21,118
18,6,37,7,0,1,21,118
18,453,28,144,23,40,11,118
18,453,28,67,13,5,11,118
18,6,37,7,33,140,21,118
18,6,37,7,0,3,11,118
18,6,17,34,152,1,21,118
18,6,37,7,48,5,11,118
18,6,37,7,0,5,11,118
18,6,17,27,23,40,11,118
18,6,17,34,0,438,21,118
18,6,37,7,48,122,21,118
18,6,17,63,46,52,21,118
18,6,17,34,0,1,21,118
18,6,17,319,45,19,11,118
18,6,17,406,250,3,11,118
18,6,17,63,46,28,11,118
18,6,17,34,0,3,11,118
18,6,17,364,51,5,11,118
18,6,17,63,46,49,11,118
18,6,17,34,0,5,11,118
18,6,17,186,387,28,11,118
18,6,0,5,1,475,11,118
18,5,51,160,0,3,11,118
18,6,17,64,23,40,11,118
18,5,126,427,7,20,21,118
18,5,83,8,133,3,11,118
18,6,17,167,92,45,11,118
18,5,0,24,285,32,11,118
18,5,83,8,93,1,21,118
18,6,17,167,293,1,21,118
18,5,1,21,20,19,11,118
18,5,83,8,267,140,21,118
18,6,3,25,396,45,11,118
18,5,15,1,287,324,11,118
18,5,83,8,100,1,21,118
18,5,13,31,57,1,21,118
18,5,15,1,382,32,11,118
18,5,15,1,287,3,11,118
18,5,83,8,243,408,21,118
18,5,13,31,72,20,21,118
18,5,15,1,69,19,11,118
18,5,83,8,191,1,21,118
18,5,13,31,74,20,21,118
18,5,15,1,469,241,11,118
18,5,15,1,69,255,11,118
18,5,83,8,317,1,21,118
18,5,15,1,8,26,21,118
18,6,3,25,19,5,11,118
18,453,28,98,3,1,21,118
18,5,15,1,0,438,21,118
18,5,15,1,8,3,11,118
18,6,3,25,19,20,21,118
18,5,15,1,9,3,11,118
18,5,15,1,0,3,11,118
18,6,3,25,19,45,11,118
18,5,15,1,7,20,21,118
18,5,15,1,9,32,11,118
18,5,19,20,78,1,21,118
18,5,15,1,392,3,11,118
18,5,11,3,8,1,21,118
18,5,19,20,470,45,11,118
18,5,15,1,78,20,21,118
18,5,11,3,9,1,21,118
18,5,11,3,8,26,21,118
18,5,11,3,0,438,21,118
18,5,11,3,287,1,21,118
18,453,28,15,1,5,11,118
18,6,0,1,287,324,11,118
18,5,11,3,392,1,21,118
18,6,0,1,8,3,11,118
18,5,48,7,1,3,11,118
18,453,28,15,1,475,11,118
18,6,0,1,469,241,11,118
18,6,0,1,287,3,11,118
18,6,37,299,144,28,11,118
18,5,48,7,1,475,11,118
18,6,37,497,20,19,11,118
18,6,0,1,9,3,11,118
18,5,1,69,19,45,11,118
18,6,37,159,4,3,11,118
18,6,37,299,362,5,11,118
18,5,19,69,1,475,11,118
18,6,0,1,382,32,11,118
18,6,0,1,9,32,11,118
18,6,37,79,55,26,21,118
18,6,37,159,276,84,21,118
18,6,37,159,4,257,11,118
18,6,0,1,392,3,11,118
18,5,0,23,44,1,21,118
18,6,37,102,129,499,11,118
18,6,37,79,464,20,21,118
18,5,15,158,136,28,11,118
18,6,0,1,15,5,11,118
18,5,0,23,178,32,11,118
18,6,37,112,22,1,21,118
18,6,37,102,48,5,11,118
18,5,15,61,48,122,21,118
18,6,0,1,164,45,11,118
18,6,0,1,15,28,11,118
18,5,0,23,33,140,21,118
18,6,37,200,7,1,21,118
18,5,15,16,10,89,21,118
18,5,1,3,0,438,21,118
18,6,37,102,48,122,21,118
18,5,15,113,4,3,11,118
18,6,0,1,69,19,11,118
18,5,0,23,41,28,11,118
18,5,13,3,0,438,21,118
18,6,37,200,7,20,21,118
18,5,15,16,30,20,21,118
18,5,1,3,498,28,11,118
18,6,222,256,7,1,21,118
18,5,15,390,19,45,11,118
18,5,15,113,4,257,11,118
18,6,3,346,248,28,11,118
18,6,0,1,127,5,11,118
18,6,0,1,69,255,11,118
18,5,13,3,1,475,11,118
18,6,222,95,70,26,21,118
18,5,270,9,1,475,11,118
18,5,0,23,13,3,11,118
18,5,13,3,498,28,11,118
18,6,0,5,12,139,11,118
18,5,13,3,0,1,21,118
18,5,15,16,47,3,11,118
18,6,222,95,20,19,11,118
18,5,1,3,4,257,11,118
18,5,0,1,287,324,11,118
18,6,222,283,85,45,11,118
18,5,0,1,69,19,11,118
18,6,222,256,7,20,21,118
18,6,0,5,19,45,11,118
18,5,19,54,30,20,21,118
18,6,3,47,55,26,21,118
18,6,0,1,157,5,11,118
18,5,19,24,73,84,21,118
18,5,19,24,0,1,21,118
18,6,222,95,209,40,11,118
18,5,0,23,419,84,21,118
18,5,15,28,498,3,11,118
18,5,13,168,45,19,11,118
18,5,362,299,37,259,11,118
18,5,13,3,4,257,11,118
18,6,0,5,13,3,11,118
18,6,0,5,12,241,11,118
18,5,15,16,183,28,11,118
18,5,1,3,8,26,21,118
18,5,309,272,24,19,11,118
18,5,0,1,8,26,21,118
18,5,0,1,287,3,11,118
18,6,222,283,407,28,11,118
18,6,222,283,85,52,21,118
18,5,309,272,7,1,21,118
18,5,19,390,15,1,21,118
18,6,3,13,168,45,11,118
18,6,3,416,157,5,11,118
18,6,3,47,125,26,21,118
18,5,51,269,20,19,11,118
18,5,12,2,379,45,11,118
18,5,12,107,7,1,21,118
18,6,0,1,161,5,11,118
18,5,0,7,22,1,21,118
18,5,19,24,212,45,11,118
18,6,3,11,5,1,21,118
18,5,19,24,0,438,21,118
18,6,222,95,296,1,21,118
18,5,15,28,481,52,21,118
18,5,48,61,15,1,21,118
18,5,286,30,132,45,11,118
18,6,3,1,69,19,11,118
18,5,81,42,151,45,11,118
18,5,362,299,144,28,11,118
18,5,81,42,4,3,11,118
18,5,1,8,243,408,21,118
18,5,81,42,6,3,11,118
18,5,81,42,4,257,11,118
18,5,1,8,267,140,21,118
18,5,13,3,9,32,11,118
18,5,1,8,10,89,21,118
18,5,13,3,59,28,11,118
18,5,13,3,9,1,21,118
18,5,13,3,8,1,21,118
18,6,0,5,15,1,21,118
18,5,13,3,98,28,11,118
18,5,13,3,8,26,21,118
18,6,0,5,127,1,21,118
