112,22,1,226
112,37,487,1,226
112,22,7,1,226
112,37,7,1,226
112,446,46,86,226
112,22,1,5,86,226
112,37,7,0,1,226
112,119,13,3,1,226
112,22,327,3,1,226
112,22,7,0,1,226
112,37,7,22,1,226
112,37,6,0,1,226
112,119,318,100,1,226
112,119,13,5,1,226
112,37,200,7,1,226
112,37,6,3,1,226
112,119,13,5,86,226
112,22,217,133,8,100,1,226
112,37,487,1,188,5,86,226
112,22,217,133,8,191,1,226
112,37,487,1,15,5,86,226
112,22,217,133,8,317,1,226
112,37,487,1,127,5,86,226
112,37,70,26,8,100,1,226
112,37,497,20,310,157,1,226
112,37,70,26,8,191,1,226
112,22,7,0,3,392,1,226
112,37,70,26,8,317,1,226
112,37,68,38,165,46,86,226
112,22,7,0,1,5,86,226
112,37,68,38,281,3,1,226
112,37,70,138,22,7,1,226
112,119,13,23,175,0,1,226
112,37,259,11,5,15,1,226
112,119,13,23,232,69,1,226
112,37,259,11,5,127,1,226
112,119,13,23,357,236,1,226
112,37,259,11,5,157,1,226
112,22,91,10,89,21,1,226
112,37,259,11,5,161,1,226
112,22,91,10,120,35,1,226
112,37,259,11,5,188,1,226
112,37,7,33,473,5,1,226
112,119,13,23,33,35,1,226
112,37,7,33,60,5,1,226
112,37,7,33,473,5,86,226
112,37,7,33,170,46,86,226
112,37,7,33,60,236,1,226
112,37,7,33,60,5,86,226
112,37,7,33,176,9,1,226
112,22,327,3,133,8,1,226
112,37,7,33,190,431,1,226
112,22,327,3,416,157,1,226
112,37,7,33,23,0,1,226
112,22,327,3,13,5,1,226
112,37,7,33,131,441,1,226
112,37,7,33,23,44,1,226
112,22,327,3,13,5,86,226
112,37,7,33,140,21,1,226
112,22,327,3,11,5,1,226
112,37,7,33,307,157,1,226
112,22,327,3,11,5,86,226
112,37,7,33,385,111,1,226
112,37,43,214,126,5,1,226
112,37,7,200,484,8,1,226
112,37,43,214,126,5,86,226
112,37,7,62,2,0,1,226
112,37,7,200,252,326,1,226
112,37,7,478,130,46,86,226
112,446,46,33,140,21,1,226
112,37,7,235,50,0,1,226
112,446,46,33,307,157,1,226
112,37,7,256,369,35,1,226
112,37,7,235,50,44,1,226
112,446,46,33,385,111,1,226
112,37,7,272,24,0,1,226
112,37,7,265,23,44,1,226
112,37,7,107,12,5,1,226
112,37,7,272,309,5,1,226
112,37,7,238,109,169,1,226
112,37,7,107,12,5,86,226
112,37,7,272,309,5,86,226
112,37,7,347,250,3,1,226
112,37,43,38,34,0,1,226
112,37,7,427,126,5,1,226
112,37,43,38,88,9,1,226
112,37,43,38,34,152,1,226
112,37,7,427,126,5,86,226
112,37,43,38,141,46,86,226
112,37,70,95,20,7,1,226
112,37,43,38,165,46,86,226
112,37,70,95,20,78,1,226
112,37,43,38,281,3,1,226
112,37,102,48,174,157,1,226
112,22,1,3,0,5,86,226
112,37,102,48,381,46,86,226
112,22,1,7,0,5,86,226
112,22,1,3,13,5,86,226
112,37,102,48,493,9,1,226
112,22,1,236,60,5,86,226
112,22,1,7,33,46,86,226
112,22,1,3,11,5,86,226
112,22,1,8,83,5,86,226
112,22,1,7,48,5,86,226
112,22,1,475,11,5,86,226
112,37,259,11,19,5,1,226
112,22,1,21,52,46,86,226
112,37,259,11,28,231,86,226
112,37,259,11,19,69,1,226
112,37,259,11,19,5,86,226
112,22,1,35,33,46,86,226
112,37,259,11,32,9,1,226
112,37,259,11,28,15,1,226
112,22,1,69,19,5,86,226
112,22,1,35,110,46,86,226
112,37,259,11,45,164,1,226
112,37,259,11,32,382,1,226
112,37,259,11,28,46,86,226
112,22,1,220,83,5,86,226
112,37,259,11,49,46,86,226
112,37,299,144,23,0,1,226
112,37,259,11,118,21,1,226
112,37,299,144,28,231,86,226
112,37,299,144,23,44,1,226
112,37,259,11,241,469,1,226
112,37,299,144,28,15,1,226
112,37,259,11,255,69,1,226
112,37,299,144,28,46,86,226
112,37,259,11,324,287,1,226
112,37,6,0,5,161,1,226
112,22,1,9,270,5,86,226
112,37,6,0,5,188,1,226
112,37,360,45,355,161,1,226
112,37,299,368,188,5,1,226
112,37,360,45,402,472,1,226
112,37,299,368,188,5,86,226
112,22,7,0,6,3,1,226
112,37,7,0,3,287,1,226
112,22,7,0,56,44,1,226
112,37,7,0,3,392,1,226
112,22,7,0,148,8,1,226
112,22,327,3,0,7,1,226
112,22,7,0,23,44,1,226
112,22,327,3,0,5,86,226
112,22,7,0,260,100,1,226
112,37,6,394,263,46,86,226
112,22,7,0,316,9,1,226
112,37,6,173,114,7,1,226
112,22,7,0,438,21,1,226
112,37,6,205,380,0,1,226
112,37,6,173,114,69,1,226
112,22,7,0,50,44,1,226
112,37,6,211,250,3,1,226
112,37,6,42,4,0,1,226
112,37,6,222,95,296,1,226
112,37,6,211,237,35,1,226
112,37,6,42,463,116,1,226
112,37,6,42,4,3,1,226
112,37,6,225,26,8,1,226
112,37,6,222,256,7,1,226
112,37,6,211,239,0,1,226
112,37,6,225,26,21,1,226
112,37,43,38,9,3,1,226
112,37,6,0,3,8,1,226
112,37,6,42,81,5,1,226
112,37,6,0,3,9,1,226
112,37,159,4,3,392,1,226
112,37,6,0,3,287,1,226
112,37,6,3,8,93,1,226
112,37,6,0,3,392,1,226
112,37,6,3,8,100,1,226
112,22,91,10,8,100,1,226
112,37,6,3,8,191,1,226
112,22,91,10,8,191,1,226
112,37,6,3,8,317,1,226
112,22,91,10,8,317,1,226
112,119,13,3,8,93,1,226
112,22,7,478,130,46,86,226
112,119,13,3,8,100,1,226
112,22,7,200,484,8,1,226
112,119,13,3,8,191,1,226
112,22,7,107,12,5,1,226
112,22,7,200,37,487,1,226
112,119,13,3,8,317,1,226
112,22,7,235,50,44,1,226
112,22,7,107,12,5,86,226
112,22,7,200,252,326,1,226
112,22,7,238,109,169,1,226
112,22,7,235,50,0,1,226
112,22,7,265,23,44,1,226
112,22,7,427,126,5,1,226
112,37,79,205,380,0,1,226
112,37,79,205,6,3,1,226
112,22,7,272,309,5,1,226
112,22,7,427,126,5,86,226
112,37,299,362,5,0,1,226
112,22,7,256,369,35,1,226
112,22,7,272,24,0,1,226
112,22,7,272,309,5,86,226
112,37,299,362,5,15,1,226
112,22,7,62,2,0,1,226
112,446,46,218,88,9,1,226
112,37,299,362,5,127,1,226
112,22,7,347,250,3,1,226
112,446,46,165,38,9,1,226
112,37,299,362,5,157,1,226
112,119,13,3,6,0,1,226
112,446,46,49,11,5,86,226
112,37,299,362,5,161,1,226
112,119,13,3,11,475,1,226
112,446,46,63,87,8,1,226
112,446,46,49,11,3,1,226
112,446,46,49,11,5,1,226
112,37,299,362,5,188,1,226
112,119,13,3,133,8,1,226
112,119,13,3,11,5,1,226
112,446,46,130,478,7,1,226
112,446,46,63,17,0,1,226
112,446,46,49,11,475,1,226
112,119,13,3,327,22,1,226
112,119,13,3,11,5,86,226
112,446,46,263,94,0,1,226
112,446,46,130,51,5,1,226
112,446,46,63,203,111,1,226
112,119,13,3,416,157,1,226
112,446,46,141,38,9,1,226
112,446,46,130,51,5,86,226
112,446,46,63,275,69,1,226
112,446,46,417,203,111,1,226
112,446,46,170,33,35,1,226
112,446,46,381,48,5,1,226
112,446,46,381,48,7,1,226
112,446,46,381,48,5,86,226
112,37,79,55,47,3,0,1,226
112,22,217,133,3,0,5,1,226
112,37,487,1,15,28,231,86,226
112,22,217,133,8,83,5,1,226
112,37,79,55,47,16,15,1,226
112,22,428,51,5,0,3,1,226
112,119,13,168,311,11,3,1,226
112,37,487,1,227,161,5,86,226
112,22,7,37,200,484,8,1,226
112,37,497,20,30,16,15,1,226
112,37,497,20,310,365,69,1,226
112,119,13,168,45,11,3,1,226
112,37,497,20,310,157,5,1,226
112,446,46,28,11,19,5,1,226
112,119,13,3,9,1,5,86,226
112,22,7,0,3,11,475,1,226
112,37,70,26,8,83,220,1,226
112,22,7,37,6,0,3,1,226
112,22,137,71,302,48,5,1,226
112,22,137,71,50,0,3,1,226
112,22,7,0,1,188,5,86,226
112,119,13,23,0,34,152,1,226
112,37,68,38,53,198,116,1,226
112,37,68,38,281,3,0,1,226
112,119,13,177,409,126,5,1,226
112,37,79,55,26,344,157,1,226
112,119,13,177,51,48,5,1,226
112,37,102,48,51,428,22,1,226
112,37,70,138,22,327,3,1,226
112,37,70,138,22,7,0,1,226
112,119,13,23,0,5,15,1,226
112,119,13,23,175,420,97,1,226
112,119,318,100,124,143,0,1,226
112,119,13,23,0,7,22,1,226
112,119,13,23,175,0,3,1,226
112,37,328,235,7,1,5,86,226
112,119,13,278,103,213,8,1,226
112,446,46,28,11,3,0,1,226
112,22,7,33,35,110,46,86,226
112,119,13,224,114,7,0,1,226
112,22,137,71,50,235,7,1,226
112,22,428,51,5,161,227,1,226
112,119,13,23,144,28,46,86,226
112,119,13,23,44,50,0,1,226
112,119,13,31,57,1,5,86,226
112,446,46,28,98,3,0,1,226
112,37,6,3,8,1,5,86,226
112,37,240,353,442,5,0,1,226
112,37,259,11,5,161,227,1,226
112,22,91,10,334,12,5,1,226
112,37,259,11,5,83,220,1,226
112,119,13,5,0,4,3,1,226
112,22,7,48,5,161,227,1,226
112,119,13,67,28,11,3,1,226
112,37,6,3,0,1,5,86,226
112,119,13,23,33,170,46,86,226
112,37,299,476,157,5,0,1,226
112,37,6,3,4,113,15,1,226
112,37,6,3,4,0,5,1,226
112,22,7,48,5,11,3,1,226
112,37,7,0,4,113,15,1,226
112,22,428,51,5,11,3,1,226
112,37,7,48,61,105,46,86,226
112,37,7,1,9,292,46,86,226
112,22,217,133,3,8,93,1,226
112,37,159,4,3,1,5,86,226
112,37,240,353,62,2,0,1,226
112,37,7,0,4,3,8,1,226
112,37,7,33,473,5,0,1,226
112,37,7,33,60,65,57,1,226
112,37,497,20,78,1,5,86,226
112,37,7,33,60,5,0,1,226
112,37,240,353,62,7,0,1,226
112,37,7,48,5,0,3,1,226
112,37,7,33,176,180,134,1,226
112,119,13,5,0,7,22,1,226
112,37,497,20,7,1,5,86,226
112,37,6,0,7,33,35,1,226
112,37,7,33,176,9,3,1,226
112,22,327,3,133,8,93,1,226
112,446,46,28,11,5,0,1,226
112,37,6,17,0,1,5,86,226
112,37,7,33,190,158,15,1,226
112,22,137,467,360,37,7,1,226
112,37,7,0,34,38,9,1,226
112,37,259,11,3,8,93,1,226
112,446,46,28,59,3,0,1,226
112,119,13,305,203,63,46,86,226
112,22,327,3,416,157,5,1,226
112,37,6,3,11,5,0,1,226
112,37,7,33,23,0,3,1,226
112,37,102,48,7,1,5,86,226
112,22,327,3,14,371,5,1,226
112,22,327,3,13,31,57,1,226
112,37,7,1,15,28,231,86,226
112,446,46,86,231,28,15,1,226
112,22,217,133,3,4,0,1,226
112,37,102,48,5,0,3,1,226
112,37,7,33,23,13,3,1,226
112,22,7,20,19,11,3,1,226
112,22,327,3,13,5,0,1,226
112,119,13,23,0,3,8,1,226
112,37,6,3,9,1,5,86,226
112,37,7,33,140,267,8,1,226
112,37,7,0,6,18,5,1,226
112,22,327,3,11,19,69,1,226
112,37,70,249,20,7,0,1,226
112,37,70,393,129,105,46,86,226
112,37,6,3,416,157,5,1,226
112,37,200,7,0,1,5,86,226
112,37,240,105,61,48,5,1,226
112,446,46,86,5,0,3,1,226
112,37,7,0,6,3,8,1,226
112,37,7,33,307,157,5,1,226
112,22,327,3,11,5,0,1,226
