33,46,49
33,170,46,49
33,46,28,11,49
33,473,5,11,49
33,23,40,11,49
33,153,40,11,49
33,35,110,46,49
33,60,5,11,49
33,46,28,440,11,49
33,473,5,19,11,49
33,60,5,19,11,49
33,473,5,86,46,49
33,60,5,86,46,49
33,473,5,433,46,49
33,60,5,433,46,49
33,170,46,28,11,49
33,46,86,5,11,49
33,35,1,3,11,49
33,23,144,28,46,49
33,140,447,105,46,49
33,23,0,3,11,49
33,23,144,28,11,49
33,7,478,130,46,49
33,140,21,52,46,49
33,23,104,332,11,49
33,23,0,5,11,49
33,439,460,241,11,49
33,7,48,381,46,49
33,140,21,118,11,49
33,46,433,5,11,49
33,23,178,32,11,49
33,131,104,332,11,49
33,60,290,3,11,49
33,7,0,3,11,49
33,60,449,332,11,49
33,7,1,475,11,49
33,7,0,5,11,49
33,7,20,19,11,49
33,7,1,3,11,49
33,7,37,259,11,49
33,7,1,5,11,49
33,7,48,5,11,49
33,35,166,45,11,49
33,23,13,3,11,49
33,35,1,5,11,49
33,23,41,28,11,49
33,23,13,5,11,49
33,176,9,3,11,49
33,35,1,475,11,49
33,23,41,28,46,49
33,121,38,141,46,49
33,176,9,32,11,49
33,307,157,5,11,49
33,121,38,165,46,49
33,176,9,292,46,49
33,7,114,69,255,11,49
33,23,13,5,86,46,49
33,7,238,109,45,11,49
33,23,13,5,433,46,49
33,7,272,309,5,11,49
33,7,238,109,361,11,49
33,7,347,250,3,11,49
33,7,272,24,19,11,49
33,7,22,327,3,11,49
33,7,272,443,259,11,49
33,7,22,1,5,11,49
33,23,104,300,105,46,49
33,7,22,1,475,11,49
33,23,0,1,3,11,49
33,35,342,171,40,11,49
33,23,0,4,3,11,49
33,23,0,1,5,11,49
33,35,331,244,28,11,49
33,23,0,6,3,11,49
33,23,0,4,257,11,49
33,23,0,1,475,11,49
33,35,331,244,28,46,49
33,23,0,94,263,46,49
33,35,77,9,3,11,49
33,23,0,99,80,46,49
33,35,77,9,32,11,49
33,23,0,17,63,46,49
33,23,0,5,19,11,49
33,23,0,24,19,11,49
33,23,0,5,86,46,49
33,23,0,260,330,11,49
33,23,0,5,433,46,49
33,7,37,112,446,46,49
33,35,1,0,3,11,49
33,7,37,240,105,46,49
33,35,1,226,86,46,49
33,35,1,0,5,11,49
33,7,37,360,45,11,49
33,35,1,9,292,46,49
33,23,337,48,381,46,49
33,35,1,15,28,46,49
33,35,1,9,3,11,49
33,23,232,69,19,11,49
33,23,337,48,5,11,49
33,35,1,97,80,46,49
33,35,1,15,5,11,49
33,35,1,15,28,11,49
33,35,1,9,32,11,49
33,23,44,1,475,11,49
33,23,232,69,255,11,49
33,35,1,382,32,11,49
33,35,110,248,28,11,49
33,23,41,28,440,11,49
33,23,383,436,5,11,49
33,23,44,1,3,11,49
33,35,1,21,52,46,49
33,35,110,248,28,46,49
33,23,401,38,141,46,49
33,23,44,1,5,11,49
33,35,1,469,241,11,49
33,35,1,21,118,11,49
33,23,27,17,63,46,49
33,23,401,38,165,46,49
33,35,1,8,3,11,49
33,170,46,86,5,11,49
33,23,424,390,19,11,49
33,60,5,0,3,11,49
33,121,211,6,3,11,49
33,35,1,287,3,11,49
33,170,46,433,5,11,49
33,23,64,17,63,46,49
33,60,5,1,3,11,49
33,46,28,59,3,11,49
33,121,211,250,3,11,49
33,35,1,392,3,11,49
33,35,1,287,324,11,49
33,23,150,104,332,11,49
33,439,186,17,63,46,49
33,60,5,51,130,46,49
33,60,5,1,475,11,49
33,7,1,97,80,46,49
33,170,46,28,440,11,49
33,46,86,5,19,11,49
33,385,111,203,417,46,49
33,35,1,127,5,11,49
33,23,175,0,3,11,49
33,307,157,1,3,11,49
33,7,0,260,330,11,49
33,439,186,387,28,11,49
33,60,5,12,139,11,49
33,46,86,231,28,11,49
33,46,433,5,19,11,49
33,307,157,5,19,11,49
33,7,1,9,292,46,49
33,121,38,9,3,11,49
33,35,1,5,86,46,49
33,190,158,136,28,46,49
33,385,111,1,3,11,49
33,385,111,203,63,46,49
33,140,21,1,3,11,49
33,176,9,1,3,11,49
33,140,21,20,19,11,49
33,140,21,1,5,11,49
33,176,9,38,141,46,49
33,176,9,1,5,11,49
33,140,21,1,475,11,49
33,176,9,88,218,46,49
33,176,9,38,165,46,49
33,176,9,1,475,11,49
33,176,9,270,5,11,49
33,23,13,168,311,11,49
33,35,1,157,5,11,49
33,23,13,31,80,46,49
33,23,13,168,45,11,49
33,35,1,161,5,11,49
33,23,13,67,28,46,49
33,35,1,164,45,11,49
33,7,1,5,433,46,49
33,35,1,188,5,11,49
33,23,175,0,5,11,49
33,35,1,69,19,11,49
33,46,105,129,499,11,49
33,35,1,69,255,11,49
33,46,52,481,28,11,49
33,131,104,300,105,46,49
33,46,130,51,5,11,49
33,46,52,21,118,11,49
33,46,292,9,3,11,49
33,46,52,85,45,11,49
33,46,110,248,28,11,49
33,46,292,9,32,11,49
33,46,381,48,5,11,49
33,131,195,60,5,11,49
33,307,157,416,3,11,49
33,131,384,192,45,11,49
33,307,157,1,5,11,49
33,131,441,1,5,11,49
33,307,157,1,475,11,49
33,131,441,1,475,11,49
33,439,186,387,28,46,49
33,60,5,13,3,11,49
33,60,5,12,241,11,49
33,60,5,15,28,11,49
33,307,157,5,86,46,49
33,60,5,48,381,46,49
33,60,5,15,28,46,49
33,307,157,5,433,46,49
33,7,1,226,86,46,49
33,60,65,66,5,11,49
33,7,1,15,28,46,49
33,60,230,203,63,46,49
33,7,1,382,32,11,49
33,7,1,15,5,11,49
33,7,1,15,28,11,49
33,60,230,203,417,46,49
33,7,1,469,241,11,49
33,7,48,247,32,11,49
33,7,1,21,118,11,49
33,7,48,51,130,46,49
33,7,1,35,110,46,49
33,7,1,21,52,46,49
33,7,1,69,19,11,49
33,7,1,9,3,11,49
33,7,1,127,5,11,49
33,7,1,69,255,11,49
33,7,1,9,32,11,49
33,7,1,157,5,11,49
33,121,38,53,45,11,49
33,7,1,161,5,11,49
33,121,38,88,218,46,49
33,7,1,164,45,11,49
33,121,38,197,32,11,49
33,7,1,188,5,11,49
33,121,38,281,3,11,49
33,7,1,287,3,11,49
33,121,38,9,32,11,49
33,7,1,392,3,11,49
33,7,1,287,324,11,49
33,121,38,9,292,46,49
33,473,5,1,3,11,49
33,35,1,5,433,46,49
33,473,5,51,130,46,49
33,473,5,1,475,11,49
33,473,5,12,139,11,49
33,190,431,1,3,11,49
33,473,5,13,3,11,49
33,473,5,12,241,11,49
33,190,431,1,5,11,49
33,473,5,15,28,11,49
33,190,431,1,475,11,49
33,473,5,48,381,46,49
33,473,5,15,28,46,49
33,60,236,1,5,11,49
33,190,158,15,5,11,49
33,60,236,1,475,11,49
33,190,158,15,28,11,49
33,190,158,136,28,11,49
33,190,158,15,28,46,49
33,385,111,90,28,11,49
33,7,48,5,433,46,49
33,385,111,90,28,46,49
33,385,111,1,5,11,49
33,385,111,1,475,11,49
33,7,238,109,45,19,11,49
33,46,52,481,28,440,11,49
33,131,104,16,183,28,11,49
33,7,0,3,498,28,46,49
33,23,13,5,0,3,11,49
33,176,9,493,48,5,11,49
33,7,1,475,11,28,46,49
33,7,0,1,5,19,11,49
33,46,130,51,294,19,11,49
33,7,107,12,5,19,11,49
33,46,52,21,1,3,11,49
33,46,292,345,37,259,11,49
33,176,9,270,483,105,46,49
33,60,449,332,11,28,46,49
33,7,272,309,5,19,11,49
33,46,52,349,15,5,11,49
33,176,9,88,38,141,46,49
33,46,52,85,244,28,11,49
33,23,13,67,28,440,11,49
33,46,110,248,346,3,11,49
33,46,110,248,28,440,11,49
33,46,292,9,1,3,11,49
33,46,63,17,76,19,11,49
33,46,110,35,1,3,11,49
33,46,381,48,247,32,11,49
33,46,381,48,5,19,11,49
33,131,195,60,290,3,11,49
33,131,195,60,5,19,11,49
33,35,1,5,11,28,46,49
33,7,272,24,0,3,11,49
33,307,157,174,48,5,11,49
33,131,384,192,45,19,11,49
33,7,62,353,240,105,46,49
33,7,272,24,19,5,11,49
33,307,157,1,5,19,11,49
33,7,20,21,1,3,11,49
33,7,22,137,181,28,46,49
33,131,441,1,5,19,11,49
33,35,1,157,5,19,11,49
33,473,5,19,25,3,11,49
33,140,447,105,46,28,11,49
33,131,441,1,0,3,11,49
33,307,157,1,0,3,11,49
33,439,186,387,28,440,11,49
33,7,1,3,11,28,46,49
33,7,272,341,41,28,11,49
33,60,5,13,31,80,46,49
33,60,5,12,39,28,11,49
33,35,1,157,416,3,11,49
33,140,21,1,5,19,11,49
33,7,20,19,11,28,46,49
33,60,5,15,1,3,11,49
33,140,21,20,19,5,11,49
33,7,0,6,394,263,46,49
33,473,5,86,46,28,11,49
33,7,22,1,5,19,11,49
33,60,5,270,483,105,46,49
33,23,104,16,31,80,46,49
33,60,5,48,51,130,46,49
33,60,5,15,28,440,11,49
33,140,21,438,0,3,11,49
33,35,1,3,498,28,46,49
33,46,52,85,45,19,11,49
33,7,114,173,6,3,11,49
33,7,22,1,0,3,11,49
33,307,157,5,0,3,11,49
33,23,0,3,11,28,46,49
33,7,1,226,86,5,11,49
33,7,107,12,39,28,11,49
33,60,65,57,1,3,11,49
33,176,9,292,46,28,11,49
33,60,65,66,5,19,11,49
33,7,0,1,8,3,11,49
33,23,13,305,203,417,46,49
33,23,13,31,75,3,11,49
33,35,110,46,28,440,11,49
33,121,38,165,46,28,11,49
33,7,0,5,48,381,46,49
33,60,195,131,104,332,11,49
33,60,230,273,127,5,11,49
33,46,130,51,5,19,11,49
33,7,20,72,404,28,11,49
33,35,342,171,378,63,46,49
33,60,230,203,63,163,46,49
33,23,13,168,45,19,11,49
33,35,1,161,355,45,11,49
33,60,290,3,11,28,46,49
33,140,447,105,129,499,11,49
33,7,1,15,61,105,46,49
33,7,1,15,5,19,11,49
33,60,5,86,46,28,11,49
33,7,1,15,28,440,11,49
33,7,0,3,11,28,46,49
33,439,460,241,11,28,46,49
33,7,20,470,45,19,11,49
33,7,48,102,129,499,11,49
33,140,21,20,284,19,11,49
33,176,9,270,5,19,11,49
33,23,0,1,5,19,11,49
33,7,0,17,101,28,11,49
33,35,120,338,25,3,11,49
33,7,48,51,136,28,11,49
33,7,20,284,19,5,11,49
33,7,0,17,63,163,46,49
33,7,1,35,166,45,11,49
33,35,331,244,85,52,46,49
33,7,1,21,20,19,11,49
33,7,114,69,1,3,11,49
33,23,13,3,11,28,46,49
33,7,1,157,416,3,11,49
33,7,1,127,5,19,11,49
33,7,1,157,5,19,11,49
33,7,1,5,0,3,11,49
33,60,290,3,498,28,46,49
33,7,1,3,498,28,46,49
33,121,38,53,45,19,11,49
33,7,1,161,355,45,11,49
33,35,1,161,5,19,11,49
33,7,1,161,5,19,11,49
33,23,40,11,440,28,46,49
33,121,38,88,9,3,11,49
33,473,5,19,11,28,46,49
33,153,40,171,378,63,46,49
33,7,478,130,46,28,11,49
33,7,1,164,45,19,11,49
33,7,20,19,5,86,46,49
33,35,1,164,45,19,11,49
33,23,0,3,498,28,46,49
33,35,77,9,1,3,11,49
33,7,1,188,5,19,11,49
33,121,38,401,23,40,11,49
33,7,1,9,88,218,46,49
33,176,9,1,5,19,11,49
33,23,175,0,1,3,11,49
33,23,40,171,378,63,46,49
33,23,0,17,101,28,11,49
33,7,256,222,6,3,11,49
33,7,427,126,101,28,11,49
33,46,28,15,5,19,11,49
33,23,0,17,63,163,46,49
33,7,1,22,112,446,46,49
33,23,0,1,226,86,46,49
33,7,114,69,19,5,11,49
33,7,1,22,327,3,11,49
33,23,0,1,35,110,46,49
33,7,114,69,19,45,11,49
33,121,38,9,1,3,11,49
33,23,0,1,9,292,46,49
33,23,0,5,11,28,46,49
33,121,38,9,88,218,46,49
33,121,38,9,1,5,11,49
33,23,0,1,97,80,46,49
33,23,0,1,9,3,11,49
33,121,38,9,270,5,11,49
33,121,38,9,1,475,11,49
33,23,0,1,21,52,46,49
33,23,0,1,9,32,11,49
33,23,0,5,19,45,11,49
33,23,0,1,382,32,11,49
33,23,0,1,21,118,11,49
33,140,21,1,0,3,11,49
33,23,0,1,15,28,46,49
33,23,144,28,15,5,11,49
33,140,21,1,226,86,46,49
33,140,21,1,0,5,11,49
33,23,0,1,469,241,11,49
33,23,0,1,15,5,11,49
33,23,0,1,15,28,11,49
33,23,144,28,498,3,11,49
33,140,21,1,69,255,11,49
33,23,0,1,8,3,11,49
33,23,144,28,481,52,46,49
33,140,21,1,9,292,46,49
33,140,21,1,69,19,11,49
33,23,0,1,287,3,11,49
33,23,144,28,98,3,11,49
33,140,21,1,382,32,11,49
33,140,21,1,9,3,11,49
33,23,0,1,392,3,11,49
33,23,0,1,287,324,11,49
33,23,144,28,145,32,11,49
33,140,21,1,287,324,11,49
33,140,21,1,9,32,11,49
33,23,0,1,127,5,11,49
33,23,144,28,59,3,11,49
33,140,21,1,15,28,46,49
33,140,21,1,287,3,11,49
33,23,0,1,157,5,11,49
33,23,144,28,231,86,46,49
33,140,21,1,35,110,46,49
33,140,21,1,15,5,11,49
33,140,21,1,15,28,11,49
33,23,0,1,161,5,11,49
33,23,144,28,248,110,46,49
33,140,21,1,97,80,46,49
33,23,0,1,164,45,11,49
33,23,0,24,212,45,11,49
33,140,21,1,469,241,11,49
33,23,0,1,188,5,11,49
33,23,0,24,251,45,11,49
33,140,21,1,8,3,11,49
33,23,0,1,69,19,11,49
33,23,0,24,285,32,11,49
33,140,21,1,392,3,11,49
33,23,0,1,69,255,11,49
33,23,175,0,5,19,11,49
33,140,21,1,127,5,11,49
33,35,1,5,0,3,11,49
33,23,175,0,5,86,46,49
33,140,21,1,157,5,11,49
33,35,1,5,51,130,46,49
33,23,175,0,5,433,46,49
33,140,21,1,161,5,11,49
33,35,1,5,12,139,11,49
33,23,0,24,19,5,11,49
33,140,21,1,164,45,11,49
33,35,1,5,13,3,11,49
33,35,1,5,12,241,11,49
33,23,0,24,19,45,11,49
33,140,21,1,188,5,11,49
33,35,1,5,15,28,11,49
33,7,1,69,117,80,46,49
33,35,1,7,20,19,11,49
33,35,1,5,48,381,46,49
33,35,1,5,15,28,46,49
33,7,1,69,275,63,46,49
33,35,1,22,112,446,46,49
33,35,1,7,37,259,11,49
33,7,1,69,359,139,11,49
33,35,1,78,20,19,11,49
33,35,1,22,327,3,11,49
33,35,1,7,48,381,46,49
33,35,1,169,109,45,11,49
33,35,1,78,92,45,11,49
33,35,1,7,0,3,11,49
33,35,1,7,48,5,11,49
33,35,1,487,37,259,11,49
33,35,1,169,109,361,11,49
33,35,1,7,478,130,46,49
33,35,1,7,0,5,11,49
33,35,1,111,90,28,11,49
33,46,28,15,1,3,11,49
33,473,5,51,136,28,11,49
33,35,1,472,402,45,11,49
33,35,1,111,203,417,46,49
33,35,1,111,90,28,46,49
33,46,28,15,390,19,11,49
33,46,28,15,1,5,11,49
33,473,5,51,48,381,46,49
33,473,5,51,136,28,46,49
33,35,1,57,31,80,46,49
33,35,1,111,203,63,46,49
33,473,5,1,164,45,11,49
33,7,1,69,19,5,11,49
33,46,28,15,1,475,11,49
33,473,5,51,294,19,11,49
33,35,1,93,8,3,11,49
33,473,5,1,226,86,46,49
33,7,1,69,19,45,11,49
33,23,0,7,478,130,46,49
33,7,265,23,144,28,46,49
33,35,1,108,97,80,46,49
33,473,5,1,35,110,46,49
33,190,431,490,104,332,11,49
33,23,0,2,379,45,11,49
33,23,0,7,48,381,46,49
33,7,265,23,0,5,11,49
33,7,265,23,144,28,11,49
33,35,1,220,83,5,11,49
33,473,5,1,287,324,11,49
33,23,0,316,9,3,11,49
33,23,0,2,12,5,11,49
33,23,0,7,1,475,11,49
33,23,0,7,48,5,11,49
33,7,265,23,104,332,11,49
33,7,265,23,0,3,11,49
33,35,1,100,8,3,11,49
33,473,5,1,382,32,11,49
33,473,5,1,287,3,11,49
33,23,0,412,197,32,11,49
33,23,0,316,9,32,11,49
33,23,0,2,14,3,11,49
33,23,0,2,12,139,11,49
33,23,0,7,20,19,11,49
33,23,0,260,271,80,46,49
33,23,0,7,1,3,11,49
33,7,265,23,178,32,11,49
33,35,1,227,161,5,11,49
33,35,1,100,260,330,11,49
33,473,5,1,469,241,11,49
33,23,0,34,17,63,46,49
33,23,0,316,9,292,46,49
33,23,0,2,12,241,11,49
33,23,0,7,37,259,11,49
33,23,0,7,1,5,11,49
33,35,331,244,28,440,11,49
33,7,265,23,13,3,11,49
33,35,1,236,60,5,11,49
33,473,5,1,0,3,11,49
33,23,0,438,21,118,11,49
33,23,0,34,38,141,46,49
33,23,13,5,19,45,11,49
33,23,0,5,48,381,46,49
33,473,5,13,31,80,46,49
33,35,1,188,5,19,11,49
33,473,5,12,39,28,11,49
33,7,265,23,41,28,11,49
33,7,265,23,13,5,11,49
33,35,1,317,8,3,11,49
33,60,5,11,440,28,46,49
33,190,431,1,5,19,11,49
33,473,5,1,15,28,46,49
33,7,427,126,5,19,11,49
33,35,1,69,117,80,46,49
33,35,1,69,19,5,11,49
33,7,200,207,41,28,11,49
33,473,5,86,231,28,11,49
33,23,0,148,8,3,11,49
33,23,0,438,21,52,46,49
33,473,5,15,1,3,11,49
33,23,0,34,38,165,46,49
33,190,431,1,0,3,11,49
33,7,20,19,69,255,11,49
33,473,5,48,51,130,46,49
33,23,0,5,1,3,11,49
33,473,5,13,23,40,11,49
33,473,5,270,9,292,46,49
33,35,1,188,5,86,46,49
33,473,5,15,28,440,11,49
33,473,5,12,90,28,11,49
33,176,9,38,53,45,11,49
33,23,104,332,11,28,46,49
33,60,236,1,5,19,11,49
33,473,5,12,39,28,46,49
33,7,265,23,41,28,46,49
33,190,158,15,5,19,11,49
33,60,236,1,0,3,11,49
33,35,1,44,23,40,11,49
33,176,9,1,0,3,11,49
33,35,1,226,86,5,11,49
33,190,158,15,1,3,11,49
33,190,431,1,5,86,46,49
33,35,1,0,94,263,46,49
33,190,158,136,28,440,11,49
33,473,5,1,21,52,46,49
33,190,158,15,28,440,11,49
33,473,5,1,15,28,11,49
33,46,105,240,37,259,11,49
33,60,5,19,11,28,46,49
33,7,478,130,51,5,11,49
33,35,1,0,5,19,11,49
33,7,427,126,5,86,46,49
33,385,111,90,12,5,11,49
33,35,1,69,275,63,46,49
33,7,37,159,4,3,11,49
33,7,48,5,0,3,11,49
33,35,1,69,19,45,11,49
33,385,111,90,28,440,11,49
33,7,200,484,8,3,11,49
33,7,0,23,144,28,46,49
33,7,37,360,45,19,11,49
33,7,200,207,41,28,46,49
33,385,111,1,5,19,11,49
33,385,111,1,0,3,11,49
33,473,5,86,231,28,46,49
33,23,0,160,51,5,11,49
33,7,0,5,19,45,11,49
33,7,22,112,37,259,11,49
33,7,37,6,0,3,11,49
33,131,104,150,23,40,11,49
33,473,5,15,61,105,46,49
33,35,166,208,12,5,11,49
33,131,104,16,15,5,11,49
33,473,5,15,1,475,11,49
33,131,104,16,183,28,46,49
33,190,431,1,226,86,46,49
33,7,0,5,11,28,46,49
33,7,0,3,59,28,46,49
33,190,431,1,0,5,11,49
33,7,0,3,498,28,11,49
33,7,20,19,25,3,11,49
33,23,13,5,1,3,11,49
33,473,5,48,61,105,46,49
33,23,0,5,12,139,11,49
33,60,5,19,25,3,11,49
33,140,21,52,46,28,11,49
33,176,9,282,132,45,11,49
33,176,9,493,48,381,46,49
33,23,0,5,1,475,11,49
33,473,5,13,67,28,11,49
33,473,5,18,453,28,11,49
33,473,5,270,483,105,46,49
33,473,5,270,9,3,11,49
33,7,0,1,5,86,46,49
33,35,1,188,5,433,46,49
33,473,5,12,189,45,11,49
33,473,5,12,90,28,46,49
33,176,9,38,88,218,46,49
33,7,200,37,6,3,11,49
33,46,130,51,48,5,11,49
33,7,107,12,5,86,46,49
33,60,236,1,5,86,46,49
33,46,52,21,20,19,11,49
33,190,158,15,5,86,46,49
33,23,0,6,394,263,46,49
33,46,52,21,1,5,11,49
33,60,236,1,226,86,46,49
33,60,236,1,0,5,11,49
33,35,1,191,8,3,11,49
33,23,232,69,19,5,11,49
33,23,337,48,51,5,11,49
33,7,272,309,5,86,46,49
33,176,9,1,226,86,46,49
33,176,9,1,0,5,11,49
33,46,52,349,15,28,11,49
33,190,158,15,61,105,46,49
33,190,158,15,1,5,11,49
33,176,9,88,38,165,46,49
33,190,431,1,5,433,46,49
33,35,1,0,99,80,46,49
33,473,5,1,9,292,46,49
33,473,5,1,21,118,11,49
33,23,13,3,498,28,46,49
33,23,337,48,5,19,11,49
33,46,110,248,348,139,11,49
33,46,292,9,270,5,11,49
33,46,105,461,231,28,11,49
33,46,292,9,1,5,11,49
33,46,141,38,281,3,11,49
33,46,63,87,8,3,11,49
33,46,63,17,101,28,11,49
33,35,1,0,5,86,46,49
33,7,427,126,5,433,46,49
33,46,110,35,166,45,11,49
33,385,111,90,12,139,11,49
33,35,1,69,359,139,11,49
33,35,1,15,28,440,11,49
33,35,1,475,11,28,46,49
33,60,5,433,46,28,11,49
33,23,232,69,1,3,11,49
33,46,110,35,1,5,11,49
33,46,381,48,51,5,11,49
33,131,195,60,449,332,11,49
33,7,37,299,144,28,11,49
33,7,37,159,4,257,11,49
33,7,48,5,1,3,11,49
33,131,195,60,5,86,46,49
33,7,0,23,104,332,11,49
33,7,272,24,212,45,11,49
33,7,272,24,0,5,11,49
33,7,0,23,144,28,11,49
33,307,157,253,372,3,11,49
33,385,111,1,5,86,46,49
33,385,111,1,226,86,46,49
33,385,111,1,0,5,11,49
33,307,157,174,48,381,46,49
33,23,0,160,51,130,46,49
33,35,110,248,346,3,11,49
33,7,459,424,23,40,11,49
33,7,62,2,379,45,11,49
33,7,37,6,17,63,46,49
33,7,37,6,0,5,11,49
33,7,62,353,442,5,11,49
33,7,272,24,19,45,11,49
33,473,5,15,349,52,46,49
33,307,157,1,5,86,46,49
33,35,166,208,12,139,11,49
33,131,104,16,31,80,46,49
33,131,104,16,15,28,11,49
33,35,1,15,61,105,46,49
33,23,13,5,11,28,46,49
33,7,48,61,15,5,11,49
33,190,431,1,35,110,46,49
33,23,41,28,15,5,11,49
33,7,20,21,1,5,11,49
33,7,0,3,98,28,46,49
33,60,5,86,231,28,11,49
33,7,22,217,133,3,11,49
33,7,0,3,59,28,11,49
33,23,383,380,0,5,11,49
33,7,22,137,181,28,11,49
33,131,441,1,5,86,46,49
33,23,13,5,12,139,11,49
33,23,44,50,0,3,11,49
33,23,383,436,5,19,11,49
33,7,48,5,19,45,11,49
33,35,1,157,5,86,46,49
33,23,13,5,1,475,11,49
33,473,5,48,247,32,11,49
33,473,5,19,69,255,11,49
33,23,0,5,13,3,11,49
33,23,0,5,12,241,11,49
33,131,441,1,226,86,46,49
33,60,5,19,69,255,11,49
33,176,9,77,35,110,46,49
33,35,1,15,5,19,11,49
33,140,21,118,11,28,46,49
33,131,441,1,0,5,11,49
33,473,5,13,168,45,11,49
33,473,5,13,67,28,46,49
33,473,5,433,46,28,11,49
33,307,157,1,35,110,46,49
33,473,5,126,101,28,46,49
33,473,5,18,6,3,11,49
33,307,157,1,0,5,11,49
33,473,5,18,453,28,46,49
33,35,110,248,28,440,11,49
33,473,5,270,9,32,11,49
33,7,0,1,5,433,46,49
33,140,21,52,481,28,11,49
33,35,1,9,88,218,46,49
33,307,157,5,11,28,46,49
33,7,272,341,41,28,46,49
33,176,9,38,197,32,11,49
33,60,5,13,23,40,11,49
33,7,200,37,112,446,46,49
33,46,130,51,136,28,11,49
33,7,107,12,5,433,46,49
33,23,44,1,0,3,11,49
33,60,5,12,90,28,11,49
33,60,236,1,5,433,46,49
33,60,5,12,39,28,46,49
33,23,44,1,5,19,11,49
33,190,158,15,5,433,46,49
33,23,0,6,18,5,11,49
33,121,38,141,46,28,11,49
33,140,21,1,5,86,46,49
33,46,52,21,1,475,11,49
33,60,236,1,35,110,46,49
33,60,5,15,61,105,46,49
33,7,1,5,19,45,11,49
33,60,5,15,1,475,11,49
33,23,232,69,19,45,11,49
33,23,337,48,61,105,46,49
33,35,1,21,20,19,11,49
33,140,21,20,19,45,11,49
33,23,337,48,51,130,46,49
33,7,272,309,5,433,46,49
33,23,27,17,0,3,11,49
33,23,27,17,63,163,46,49
33,23,401,38,9,3,11,49
33,7,0,6,18,5,11,49
33,7,22,1,5,86,46,49
33,176,9,1,69,255,11,49
33,190,158,15,349,52,46,49
33,60,5,18,453,28,11,49
33,190,158,15,1,475,11,49
33,60,5,270,9,292,46,49
33,35,1,0,4,257,11,49
33,473,5,1,97,80,46,49
33,473,5,1,9,3,11,49
33,35,77,228,8,3,11,49
33,7,48,381,46,28,11,49
33,23,104,16,15,5,11,49
33,23,13,3,0,5,11,49
33,23,13,3,498,28,11,49
33,35,1,8,83,5,11,49
33,23,337,48,5,86,46,49
