19,20,74
19,5,363,74
19,284,20,74
19,20,72,31,74
19,5,0,94,74
19,11,5,363,74
19,5,13,31,74
19,24,0,94,74
19,45,470,20,74
19,54,30,20,74
19,11,3,13,31,74
19,45,168,13,31,74
19,25,3,13,31,74
19,54,30,16,31,74
19,11,45,470,20,74
19,11,5,0,94,74
19,5,491,310,20,74
19,11,3,0,94,74
19,11,5,13,31,74
19,5,51,269,20,74
19,11,3,75,31,74
19,45,11,5,363,74
19,5,1,0,94,74
19,45,92,78,20,74
19,5,12,115,20,74
19,20,30,16,31,74
19,5,0,7,20,74
19,69,365,310,20,74
19,5,1,7,20,74
19,45,192,72,20,74
19,24,272,7,20,74
19,45,132,30,20,74
19,45,192,72,31,74
19,45,146,30,20,74
19,5,15,16,31,74
19,25,3,0,94,74
19,5,48,7,20,74
19,25,3,75,31,74
19,5,157,310,20,74
19,20,7,0,94,74
19,5,286,30,20,74
19,284,20,72,31,74
19,54,30,128,31,74
19,20,30,128,31,74
19,24,0,5,363,74
19,390,15,5,363,74
19,69,1,5,363,74
19,24,0,7,20,74
19,294,51,269,20,74
19,390,15,16,31,74
19,69,114,7,20,74
19,69,1,0,94,74
19,76,17,0,94,74
19,294,51,5,363,74
19,11,118,21,20,74
19,69,117,80,31,74
19,69,1,7,20,74
19,313,17,0,94,74
19,69,1,21,20,74
19,5,1,21,20,74
19,69,1,57,31,74
19,5,1,57,31,74
19,69,1,78,20,74
19,5,1,78,20,74
19,5,157,1,7,0,94,74
19,69,1,21,438,0,94,74
19,24,272,7,0,5,363,74
19,69,114,224,13,5,363,74
19,5,86,46,33,7,20,74
19,25,3,1,7,0,94,74
19,69,117,80,46,263,94,74
19,5,11,3,1,0,94,74
19,45,132,30,20,72,31,74
19,390,15,1,7,0,94,74
19,294,51,48,5,0,94,74
19,5,473,33,23,0,94,74
19,20,72,185,12,5,363,74
19,5,157,310,20,72,31,74
19,11,3,13,31,72,20,74
19,313,17,6,0,5,363,74
19,294,51,160,0,5,363,74
19,11,5,15,1,0,94,74
19,294,51,48,122,21,20,74
19,294,51,48,7,0,94,74
19,313,17,6,3,0,94,74
19,11,5,15,16,30,20,74
19,5,157,1,3,13,31,74
19,11,3,0,5,13,31,74
19,294,51,130,46,80,31,74
19,24,285,32,11,5,363,74
19,11,5,51,177,13,31,74
19,69,1,7,37,497,20,74
19,294,51,177,13,5,363,74
19,20,72,31,13,5,363,74
19,69,1,7,20,72,31,74
19,45,189,12,2,0,94,74
19,11,3,6,394,263,94,74
19,11,3,6,0,5,363,74
19,5,11,45,168,13,31,74
19,20,78,312,47,16,31,74
19,11,3,0,1,5,363,74
19,45,11,3,13,5,363,74
19,69,1,7,0,5,363,74
19,24,58,12,5,0,94,74
19,5,127,1,0,7,20,74
19,20,310,157,1,5,363,74
19,5,11,3,0,7,20,74
19,11,5,48,51,269,20,74
19,11,3,9,1,0,94,74
19,11,3,47,410,30,20,74
19,308,301,100,1,5,363,74
19,11,3,47,16,30,20,74
19,11,5,48,7,0,94,74
19,20,7,0,1,5,363,74
19,45,132,172,51,5,363,74
19,308,301,4,3,0,94,74
19,20,115,12,185,72,31,74
19,20,78,1,0,5,363,74
19,45,132,172,51,269,20,74
19,308,301,4,3,13,31,74
19,20,115,12,2,0,94,74
19,20,201,386,303,75,31,74
19,24,298,44,1,0,94,74
19,308,301,4,3,75,31,74
19,308,301,4,0,5,363,74
19,20,202,206,23,13,31,74
19,20,201,82,67,13,31,74
19,24,298,44,23,0,94,74
19,24,298,44,1,5,363,74
19,308,301,4,0,7,20,74
19,20,95,296,1,5,363,74
19,20,202,173,6,0,94,74
19,20,202,206,246,16,31,74
19,20,202,206,23,0,94,74
19,24,298,44,50,0,94,74
19,24,298,44,23,13,31,74
19,24,298,44,1,7,20,74
19,20,204,44,1,5,363,74
19,20,95,222,6,0,94,74
19,20,95,296,1,0,94,74
19,24,298,44,56,0,94,74
19,24,298,44,1,21,20,74
19,20,375,156,30,16,31,74
19,20,204,44,50,0,94,74
19,20,204,44,1,0,94,74
19,20,95,296,1,57,31,74
19,24,298,44,1,57,31,74
19,20,497,37,7,0,94,74
19,20,375,156,30,128,31,74
19,20,204,44,23,0,94,74
19,20,204,44,1,57,31,74
19,24,298,44,1,78,20,74
19,20,234,233,2,0,94,74
19,20,497,37,6,0,94,74
19,20,204,44,56,0,94,74
19,20,204,44,23,13,31,74
19,20,470,45,168,13,31,74
19,20,269,51,177,13,31,74
19,20,78,1,188,5,363,74
19,11,3,13,23,0,94,74
19,20,470,45,11,5,363,74
19,20,269,51,48,5,363,74
19,20,78,1,7,0,94,74
19,5,161,227,1,7,20,74
19,20,470,45,192,72,31,74
19,20,269,51,160,0,94,74
19,20,78,1,15,5,363,74
19,5,161,355,45,470,20,74
19,5,161,227,1,0,94,74
19,294,51,5,0,7,20,74
19,20,78,1,97,80,31,74
19,20,78,1,15,16,31,74
19,5,161,227,1,21,20,74
19,20,78,1,3,0,94,74
19,11,45,132,30,16,31,74
19,5,161,227,1,57,31,74
19,20,78,1,127,5,363,74
19,20,78,1,3,13,31,74
19,11,45,132,30,128,31,74
19,5,161,227,1,78,20,74
19,20,78,1,157,5,363,74
19,20,78,1,3,75,31,74
19,11,40,23,33,7,20,74
19,20,78,1,161,5,363,74
19,11,40,23,0,5,363,74
19,11,40,23,36,30,20,74
19,294,51,5,1,0,94,74
19,11,40,23,0,7,20,74
19,11,40,23,44,204,20,74
19,294,51,5,491,310,20,74
19,294,51,5,1,7,20,74
19,11,40,23,104,16,31,74
19,294,51,5,12,115,20,74
19,294,51,5,1,21,20,74
19,11,40,23,175,0,94,74
19,294,51,5,15,16,31,74
19,294,51,5,1,57,31,74
19,11,40,23,206,202,20,74
19,294,51,5,48,7,20,74
19,294,51,5,1,78,20,74
19,11,40,23,265,7,20,74
19,294,51,5,157,310,20,74
19,20,310,157,5,0,94,74
19,25,3,0,5,13,31,74
19,294,51,5,286,30,20,74
19,20,310,157,5,13,31,74
19,45,132,30,16,494,31,74
19,5,188,1,0,7,20,74
19,11,28,15,1,0,94,74
19,11,5,1,3,13,31,74
19,25,3,13,31,72,20,74
19,11,28,15,1,5,363,74
19,11,5,1,15,16,31,74
19,11,5,1,3,0,94,74
19,11,28,15,1,7,20,74
19,11,5,1,22,7,20,74
19,11,5,1,3,75,31,74
19,11,28,15,1,21,20,74
19,11,5,1,296,95,20,74
19,11,28,15,16,30,20,74
19,11,28,15,1,57,31,74
19,11,5,1,44,204,20,74
19,11,28,15,16,494,31,74
19,11,28,15,1,78,20,74
19,11,5,1,97,80,31,74
19,5,286,30,16,494,31,74
19,11,311,168,45,470,20,74
19,11,311,168,13,5,363,74
19,11,257,4,3,0,94,74
19,11,5,1,157,310,20,74
19,5,161,1,0,7,20,74
19,11,49,46,33,7,20,74
19,11,28,67,82,201,20,74
19,11,257,4,3,13,31,74
19,11,241,12,5,0,94,74
19,5,161,1,7,0,94,74
19,11,49,46,52,21,20,74
19,11,28,46,33,7,20,74
19,11,257,4,3,75,31,74
19,11,241,12,5,13,31,74
19,11,28,67,13,5,363,74
19,11,49,46,86,5,363,74
19,11,28,46,52,21,20,74
19,11,5,157,253,13,31,74
19,11,5,286,30,16,31,74
19,11,330,260,0,5,363,74
19,11,49,46,433,5,363,74
19,11,28,46,86,5,363,74
19,11,5,157,1,0,94,74
19,11,5,286,30,128,31,74
19,11,330,260,0,7,20,74
19,11,330,260,271,80,31,74
19,11,28,46,433,5,363,74
19,11,5,157,1,7,20,74
19,11,28,39,12,115,20,74
19,20,310,491,5,0,94,74
19,11,332,449,60,5,363,74
19,11,332,104,23,0,94,74
19,11,332,104,16,30,20,74
19,11,5,157,1,21,20,74
19,11,28,136,51,269,20,74
19,11,28,39,12,5,363,74
19,20,310,491,5,13,31,74
19,11,332,104,23,13,31,74
19,11,332,104,16,494,31,74
19,11,5,157,1,57,31,74
19,11,28,90,12,5,363,74
19,11,28,136,291,5,363,74
19,11,28,136,51,5,363,74
19,45,179,17,0,5,363,74
19,20,21,118,11,5,363,74
19,11,5,157,1,78,20,74
19,11,28,231,86,5,363,74
19,11,28,90,12,115,20,74
19,20,115,12,5,0,94,74
19,45,179,17,0,7,20,74
19,20,21,408,243,128,31,74
19,5,309,272,7,0,94,74
19,11,5,473,33,7,20,74
19,54,30,16,31,72,20,74
19,11,28,498,3,0,94,74
19,5,1,57,31,72,20,74
19,20,115,12,5,13,31,74
19,5,309,272,24,0,94,74
19,69,1,161,5,0,94,74
19,20,21,89,10,16,31,74
19,45,146,30,156,375,20,74
19,11,139,289,82,201,20,74
19,5,188,1,7,0,94,74
19,11,40,23,13,5,363,74
19,20,21,438,0,5,363,74
19,5,286,30,156,375,20,74
19,11,139,12,5,0,94,74
19,11,5,86,46,80,31,74
19,11,475,1,0,5,363,74
19,5,51,269,20,72,31,74
19,11,28,481,52,21,20,74
19,11,28,498,3,13,31,74
19,11,257,4,0,5,363,74
19,45,85,354,16,30,20,74
19,69,1,188,5,0,94,74
19,11,241,469,1,0,94,74
19,5,1,21,438,0,94,74
19,11,139,12,2,0,94,74
19,69,1,161,5,13,31,74
19,11,5,1,0,7,20,74
19,11,475,1,7,0,94,74
19,69,1,487,37,497,20,74
19,11,259,329,84,21,20,74
19,20,21,26,320,13,31,74
19,45,146,30,286,5,363,74
19,11,440,28,46,263,94,74
19,11,259,37,7,0,94,74
19,11,139,12,5,13,31,74
19,54,30,20,7,0,94,74
19,11,241,12,2,0,94,74
19,11,5,126,427,7,20,74
19,11,5,86,46,263,94,74
19,11,259,37,6,0,94,74
19,11,475,1,0,7,20,74
19,11,5,13,31,72,20,74
19,11,28,453,18,5,363,74
19,11,28,498,3,75,31,74
19,45,11,5,0,7,20,74
19,11,257,4,0,7,20,74
19,20,21,1,0,5,363,74
19,45,85,354,16,494,31,74
19,25,3,1,15,16,31,74
19,5,15,1,7,0,94,74
19,11,475,1,3,0,94,74
19,69,1,188,5,13,31,74
19,11,241,469,1,5,363,74
19,20,21,1,7,0,94,74
19,69,1,157,253,13,31,74
19,11,139,12,107,7,20,74
19,5,127,1,3,13,31,74
19,11,3,1,7,0,94,74
19,5,12,189,45,470,20,74
19,54,30,16,15,5,363,74
19,69,1,21,20,72,31,74
19,11,45,470,20,72,31,74
19,69,1,8,10,16,31,74
19,69,1,487,37,7,20,74
19,45,189,12,5,0,94,74
19,11,259,443,272,7,20,74
19,20,21,52,46,263,94,74
19,5,473,33,7,0,94,74
19,5,18,6,3,0,94,74
19,11,255,69,365,310,20,74
19,11,440,28,15,5,363,74
19,69,1,0,3,13,31,74
19,11,440,28,46,80,31,74
19,69,255,11,3,13,31,74
19,11,40,153,33,7,20,74
19,11,28,183,16,30,20,74
19,313,17,34,0,5,363,74
19,5,18,6,0,7,20,74
19,69,255,11,5,0,94,74
19,11,3,1,15,16,31,74
19,5,433,46,33,7,20,74
19,69,275,63,17,0,94,74
19,11,241,12,107,7,20,74
19,69,232,403,316,0,94,74
19,45,146,30,16,494,31,74
19,313,17,0,1,5,363,74
19,11,5,127,1,0,94,74
19,69,232,23,0,5,363,74
19,20,7,0,5,13,31,74
19,20,7,33,46,80,31,74
19,11,259,37,70,95,20,74
19,20,7,48,51,5,363,74
19,45,168,13,31,72,20,74
19,313,17,103,278,13,31,74
19,69,232,23,33,7,20,74
19,69,232,23,13,5,363,74
19,45,168,311,11,5,363,74
19,11,28,59,3,13,31,74
19,20,7,48,5,0,94,74
19,5,48,7,20,72,31,74
19,5,161,1,3,13,31,74
19,76,162,44,1,0,94,74
19,20,7,1,5,0,94,74
19,5,1,21,20,72,31,74
19,25,3,1,127,5,363,74
19,25,3,1,15,5,363,74
19,11,28,15,5,0,94,74
19,11,5,13,3,75,31,74
19,24,58,12,2,0,94,74
19,5,15,28,46,263,94,74
19,11,475,1,15,16,31,74
19,20,7,1,188,5,363,74
19,11,475,1,3,13,31,74
19,5,127,1,7,0,94,74
19,5,286,429,48,7,20,74
19,11,241,469,1,7,20,74
19,20,21,1,3,13,31,74
19,11,3,13,5,0,94,74
19,5,60,33,23,0,94,74
19,5,0,3,1,57,31,74
19,11,139,12,185,72,20,74
19,11,475,1,5,0,94,74
19,69,1,3,0,5,363,74
19,5,60,33,7,0,94,74
19,5,127,1,44,204,20,74
19,5,127,1,3,0,94,74
19,5,188,1,3,13,31,74
19,5,0,50,44,204,20,74
19,5,12,73,84,21,20,74
19,11,3,75,31,72,20,74
19,5,0,1,296,95,20,74
19,5,15,1,0,7,20,74
19,69,1,35,33,7,20,74
19,69,1,8,3,13,31,74
19,11,45,146,30,16,31,74
19,11,45,85,354,16,31,74
19,45,355,161,5,0,94,74
19,45,355,161,1,0,94,74
19,5,15,16,30,128,31,74
19,45,189,12,5,13,31,74
19,20,21,122,48,5,363,74
19,20,21,52,46,80,31,74
19,5,18,6,17,0,94,74
19,45,402,472,1,0,94,74
19,5,18,6,3,13,31,74
19,11,32,382,1,57,31,74
19,11,255,69,1,5,363,74
19,11,440,28,67,13,31,74
19,11,440,28,15,16,31,74
19,69,1,0,99,80,31,74
19,45,360,37,6,0,94,74
19,69,1,0,3,75,31,74
19,69,255,11,45,470,20,74
19,69,255,11,3,0,94,74
19,11,40,171,70,95,20,74
19,25,3,47,16,30,20,74
19,45,11,257,4,0,94,74
19,5,83,8,10,16,31,74
19,5,1,7,37,497,20,74
19,45,360,37,7,0,94,74
19,5,15,1,3,13,31,74
19,11,28,183,16,494,31,74
19,45,92,78,20,72,31,74
19,313,17,34,0,7,20,74
19,69,114,7,20,72,31,74
19,69,255,11,5,13,31,74
19,25,3,11,5,0,94,74
19,24,272,309,5,0,94,74
19,11,3,1,127,5,363,74
19,45,109,219,454,310,20,74
19,11,3,1,15,5,363,74
19,45,146,30,20,72,31,74
19,5,433,46,52,21,20,74
19,45,168,13,3,0,94,74
19,69,359,139,11,5,363,74
19,25,3,47,410,30,20,74
19,11,5,0,23,13,31,74
19,24,0,5,1,57,31,74
19,69,275,63,46,263,94,74
19,45,164,1,0,5,363,74
19,11,241,12,185,72,20,74
19,45,319,17,6,0,94,74
19,45,319,17,0,5,363,74
19,25,3,11,45,470,20,74
19,45,109,238,7,0,94,74
19,313,17,0,3,13,31,74
19,313,17,0,1,7,20,74
19,11,5,161,1,0,94,74
19,45,109,169,1,5,363,74
19,11,5,127,1,7,20,74
19,45,164,1,7,0,94,74
19,69,232,23,0,7,20,74
19,5,60,236,1,7,20,74
19,69,1,127,5,0,94,74
19,25,3,8,243,128,31,74
19,45,168,13,5,0,94,74
19,45,379,2,10,16,31,74
19,20,7,272,309,5,363,74
19,20,7,33,23,0,94,74
19,284,20,30,16,494,31,74
19,20,7,33,46,263,94,74
19,45,379,2,0,5,363,74
19,11,259,37,79,464,20,74
19,11,259,37,70,249,20,74
19,5,12,115,20,72,31,74
19,20,30,36,23,13,31,74
19,45,212,24,272,7,20,74
19,313,17,364,51,5,363,74
19,313,17,103,62,7,20,74
19,45,164,1,5,0,94,74
19,69,1,15,16,30,20,74
19,20,30,286,5,0,94,74
19,69,232,23,36,30,20,74
19,45,212,24,0,5,363,74
19,54,30,36,23,13,31,74
19,11,28,356,10,16,31,74
19,45,166,208,12,115,20,74
19,11,28,59,3,0,94,74
19,54,30,286,5,0,94,74
19,45,251,24,272,7,20,74
19,20,7,48,5,13,31,74
19,45,251,24,0,5,363,74
19,25,3,0,1,5,363,74
19,45,164,1,3,0,94,74
19,5,161,1,44,204,20,74
19,5,161,1,3,0,94,74
19,45,92,167,17,0,94,74
19,69,1,3,13,5,363,74
19,45,179,268,5,13,31,74
19,76,162,44,23,0,94,74
19,76,162,44,1,5,363,74
19,20,7,1,5,13,31,74
19,25,3,1,22,7,20,74
19,69,1,22,7,0,94,74
19,11,28,15,5,13,31,74
19,76,17,6,394,263,94,74
19,11,5,13,23,0,94,74
19,11,5,13,3,0,94,74
19,76,17,6,3,13,31,74
19,24,58,12,107,7,20,74
19,69,1,15,5,0,94,74
19,284,20,21,1,57,31,74
19,76,17,6,0,7,20,74
19,5,15,113,4,0,94,74
19,5,15,28,183,16,31,74
19,5,13,67,82,201,20,74
19,5,15,28,46,80,31,74
19,11,475,1,22,7,20,74
19,11,475,1,15,5,363,74
19,284,20,7,1,0,94,74
19,45,11,3,0,7,20,74
19,20,7,1,97,80,31,74
19,11,475,1,3,75,31,74
19,284,20,7,0,5,363,74
19,5,13,23,104,16,31,74
19,45,132,30,156,375,20,74
19,284,20,30,286,5,363,74
19,5,1,0,3,13,31,74
19,76,17,319,45,470,20,74
19,76,17,364,51,5,363,74
19,11,241,469,1,21,20,74
19,20,21,1,15,16,31,74
19,20,21,1,3,0,94,74
19,45,179,17,34,0,94,74
19,5,60,33,46,263,94,74
19,5,60,33,23,13,31,74
19,5,0,3,47,16,31,74
19,5,0,3,1,7,20,74
