75,3,8,93
75,3,1,93
75,3,8,93
75,31,57,1,93
75,3,1,8,93
75,3,8,1,93
75,3,0,1,93
75,3,9,1,93
75,3,133,8,93
75,3,287,1,93
75,3,392,1,93
75,3,0,1,8,93
75,3,9,1,8,93
75,3,0,5,1,93
75,3,392,1,8,93
75,3,287,1,8,93
75,3,0,7,1,93
75,3,8,191,1,93
75,31,13,3,1,93
75,3,0,148,8,93
75,3,8,317,1,93
75,31,16,15,1,93
75,31,13,5,1,93
75,31,13,3,8,93
75,31,57,1,8,93
75,303,47,3,1,93
75,3,8,100,1,93
75,303,47,3,8,93
75,3,133,8,1,93
75,31,80,97,1,93
75,31,16,10,8,93
75,31,128,243,8,93
75,3,1,191,8,93
75,3,4,0,1,93
75,3,1,317,8,93
75,3,6,0,1,93
75,3,1,100,8,93
75,3,11,475,1,93
75,3,327,22,1,93
75,3,11,5,1,93
75,3,416,157,1,93
75,3,13,5,1,93
75,3,11,241,12,5,1,93
75,3,11,255,69,1,8,93
75,3,11,32,382,1,8,93
75,3,4,0,7,1,8,93
75,3,11,324,287,1,8,93
75,3,0,260,100,1,8,93
75,3,11,5,1,191,8,93
75,3,9,77,35,1,8,93
75,303,386,201,20,7,1,93
75,3,13,5,0,1,8,93
75,3,6,37,7,0,1,93
75,3,11,28,90,111,1,93
75,3,11,28,15,5,1,93
75,31,72,20,78,1,8,93
75,31,128,243,8,3,1,93
75,3,13,5,1,191,8,93
75,3,11,5,1,317,8,93
75,3,0,316,9,1,8,93
75,3,416,157,5,1,8,93
75,3,0,5,15,1,8,93
75,3,9,316,0,5,1,93
75,3,11,361,109,169,1,93
75,3,11,45,19,5,1,93
75,3,8,148,0,5,1,93
75,3,13,5,0,7,1,93
75,3,13,5,1,317,8,93
75,3,0,2,12,5,1,93
75,3,416,157,5,0,1,93
75,3,0,7,1,191,8,93
75,3,6,17,63,87,8,93
75,3,11,241,469,1,8,93
75,3,6,17,0,5,1,93
75,3,0,438,21,26,8,93
75,3,4,0,7,22,1,93
75,3,290,60,236,1,8,93
75,3,47,312,78,1,8,93
75,3,47,16,15,1,8,93
75,3,0,17,103,213,8,93
75,3,9,38,34,152,1,93
75,3,0,23,13,5,1,93
75,3,6,18,5,0,1,93
75,3,8,83,5,0,1,93
75,3,0,23,44,1,8,93
75,31,13,3,0,5,1,93
75,3,6,37,7,1,8,93
75,3,9,270,5,0,1,93
75,3,133,217,22,1,8,93
75,3,6,37,112,22,1,93
75,3,11,28,15,1,8,93
75,3,13,5,15,1,8,93
75,3,0,5,1,191,8,93
75,3,0,5,83,220,1,93
75,3,6,199,108,97,1,93
75,31,80,99,0,1,8,93
75,3,4,0,5,1,8,93
75,3,0,5,127,1,8,93
75,3,416,157,1,191,8,93
75,3,0,7,22,1,8,93
75,3,6,0,5,15,1,93
75,3,0,5,1,317,8,93
75,3,0,2,10,8,1,93
75,3,133,8,83,5,1,93
75,303,47,3,0,1,8,93
75,3,6,42,463,116,1,93
75,3,47,16,31,57,1,93
75,3,416,157,1,317,8,93
75,3,6,0,5,1,8,93
75,3,47,16,15,5,1,93
75,3,6,17,0,1,8,93
75,3,13,5,83,8,1,93
75,31,13,3,133,8,1,93
75,3,6,225,26,21,1,93
75,3,281,38,34,0,1,93
75,3,0,260,100,8,1,93
75,3,9,77,228,8,1,93
75,3,281,38,9,1,8,93
75,3,290,60,33,35,1,93
75,3,290,60,5,0,1,93
75,3,6,0,7,22,1,93
75,3,6,0,7,1,8,93
75,3,47,71,50,0,1,93
75,31,13,3,9,1,8,93
75,3,9,316,0,1,8,93
75,3,47,71,116,1,8,93
75,3,47,16,10,8,1,93
75,31,72,404,28,15,1,93
75,3,47,55,26,8,1,93
75,31,13,3,392,1,8,93
75,3,25,19,5,1,8,93
75,3,14,371,5,1,8,93
75,3,14,2,10,8,1,93
75,31,13,5,83,8,1,93
75,31,74,20,78,1,8,93
75,3,14,2,0,5,1,93
75,31,74,20,7,1,8,93
75,31,72,20,21,1,8,93
75,3,47,55,26,21,1,93
75,31,16,47,3,1,8,93
75,31,13,3,4,0,1,93
75,3,6,0,148,8,1,93
75,31,72,20,7,1,8,93
75,3,0,5,157,1,8,93
75,31,16,10,2,0,1,93
75,3,25,396,45,164,1,93
75,303,47,3,0,5,1,93
75,3,25,19,5,0,1,93
75,3,14,96,288,35,1,93
75,31,80,97,108,1,8,93
75,3,8,228,77,35,1,93
75,3,14,371,5,0,1,93
75,31,72,20,21,26,8,93
75,3,8,243,408,21,1,93
75,3,8,228,77,9,1,93
75,3,14,371,5,15,1,93
75,3,8,484,200,7,1,93
75,3,14,2,12,5,1,93
75,3,14,371,5,83,8,93
75,3,8,10,16,15,1,93
75,3,14,2,29,26,8,93
75,3,14,371,5,127,1,93
75,3,8,391,340,35,1,93
75,3,8,10,2,0,1,93
75,3,14,2,62,7,1,93
75,3,14,371,5,157,1,93
75,3,8,133,217,22,1,93
75,3,8,10,89,21,1,93
75,3,14,371,5,161,1,93
75,3,8,267,140,21,1,93
75,3,8,10,120,35,1,93
75,3,14,371,5,188,1,93
75,3,8,352,239,0,1,93
75,3,8,10,91,22,1,93
75,31,13,3,0,1,8,93
75,3,8,213,435,116,1,93
75,31,72,20,7,0,1,93
75,3,133,217,22,7,1,93
75,31,80,97,1,3,8,93
75,31,72,20,7,22,1,93
75,3,47,147,4,0,1,93
75,31,80,97,1,191,8,93
75,3,47,125,182,26,8,93
75,3,47,123,13,5,1,93
75,31,80,97,1,317,8,93
75,31,13,3,1,191,8,93
75,3,47,154,12,5,1,93
75,31,80,97,1,100,8,93
75,31,13,3,1,317,8,93
75,3,47,125,26,21,1,93
75,3,8,26,344,157,1,93
75,31,13,3,1,100,8,93
75,3,372,253,13,5,1,93
75,3,372,253,157,5,1,93
75,31,74,94,0,3,1,93
75,3,25,19,11,475,1,93
75,3,0,438,21,1,8,93
75,31,74,94,0,5,1,93
75,31,74,94,0,3,8,93
75,3,25,19,20,21,1,93
75,3,25,19,11,5,1,93
75,31,74,94,0,7,1,93
75,3,25,19,24,0,1,93
75,3,25,19,20,7,1,93
75,31,74,94,0,148,8,93
75,3,25,19,45,164,1,93
75,3,25,19,20,78,1,93
75,31,128,30,20,7,1,93
75,3,25,19,390,15,1,93
75,3,13,5,83,220,1,93
75,31,128,30,16,15,1,93
75,31,128,30,20,21,1,93
75,31,74,20,7,0,1,93
75,31,128,30,124,100,1,93
75,31,128,30,16,10,8,93
75,31,128,30,20,78,1,93
75,31,74,20,7,22,1,93
75,31,128,30,156,35,1,93
75,31,128,30,124,100,8,93
75,3,59,367,32,9,1,93
75,31,72,20,19,69,1,93
75,3,59,28,11,5,1,93
75,31,128,30,286,5,1,93
75,3,59,28,15,5,1,93
75,3,59,367,32,382,1,93
75,31,72,20,95,296,1,93
75,31,72,20,19,5,1,93
75,3,59,28,90,111,1,93
75,3,59,28,11,475,1,93
75,3,6,0,34,152,1,93
75,31,72,20,204,44,1,93
75,3,0,7,200,484,8,93
75,3,59,28,356,10,8,93
75,3,59,28,15,1,8,93
75,3,6,0,50,44,1,93
75,31,72,20,310,157,1,93
75,3,11,5,83,220,1,93
75,3,0,7,33,35,1,93
75,31,74,94,0,1,8,93
75,31,74,363,5,0,1,93
75,3,6,0,56,44,1,93
75,3,98,28,11,5,1,93
75,3,0,7,37,487,1,93
75,31,74,363,5,15,1,93
75,3,6,0,239,352,8,93
75,3,98,28,90,111,1,93
75,3,98,28,11,475,1,93
75,3,0,7,48,5,1,93
75,31,74,363,5,83,8,93
75,3,6,0,260,100,1,93
75,3,98,28,356,10,8,93
75,3,290,60,5,1,8,93
75,3,372,253,157,1,8,93
75,31,13,3,287,1,8,93
75,3,6,37,487,1,8,93
75,31,74,363,5,1,8,93
75,3,98,28,15,5,1,93
75,3,0,7,20,21,1,93
75,31,74,20,19,69,1,93
75,31,74,363,5,127,1,93
75,303,47,3,9,1,8,93
75,3,6,0,316,9,1,93
75,31,74,20,21,26,8,93
75,3,6,0,260,100,8,93
75,3,6,18,5,1,8,93
75,31,74,20,21,1,8,93
75,3,498,28,11,5,1,93
75,3,498,28,15,5,1,93
75,3,13,5,127,1,8,93
75,3,1,21,408,243,8,93
75,3,0,7,114,69,1,93
75,3,0,7,20,78,1,93
75,31,74,20,95,296,1,93
75,3,47,125,26,8,1,93
75,31,494,16,15,1,8,93
75,31,494,16,47,3,1,93
75,3,346,248,28,15,1,93
75,31,74,20,19,5,1,93
75,3,250,211,242,133,8,93
75,31,74,363,5,157,1,93
75,3,250,347,7,0,1,93
75,3,6,0,438,21,1,93
75,3,14,2,0,1,8,93
75,31,80,99,0,3,1,93
75,3,9,32,382,1,8,93
75,3,11,5,161,227,1,93
75,3,498,28,90,111,1,93
75,3,498,28,11,475,1,93
75,31,128,243,408,21,1,93
75,3,1,0,5,83,8,93
75,3,13,31,16,10,8,93
75,3,1,21,140,267,8,93
75,3,11,5,157,1,8,93
75,3,98,28,15,1,8,93
75,3,6,199,108,1,8,93
75,3,6,0,1,191,8,93
75,3,11,5,60,236,1,93
75,3,4,113,15,1,8,93
75,31,74,20,204,44,1,93
75,3,1,5,0,148,8,93
75,31,494,16,397,391,8,93
75,3,11,5,83,8,1,93
75,31,80,117,69,1,8,93
75,31,494,16,47,3,8,93
75,3,13,253,157,5,1,93
75,3,452,448,198,116,1,93
75,3,6,0,1,317,8,93
75,3,346,248,110,35,1,93
75,3,0,5,83,8,1,93
75,31,13,5,15,1,8,93
75,3,498,28,15,1,8,93
75,3,11,5,127,1,8,93
75,3,13,5,157,1,8,93
75,3,1,116,435,213,8,93
75,3,250,406,17,0,1,93
75,3,250,211,6,0,1,93
75,3,13,23,0,5,1,93
75,31,74,363,5,161,1,93
75,303,47,3,133,8,1,93
75,3,13,23,0,1,8,93
75,3,250,347,7,22,1,93
75,31,13,5,83,220,1,93
75,3,6,0,2,10,8,93
75,3,0,5,161,1,8,93
75,3,0,34,152,1,8,93
75,3,13,119,318,100,1,93
75,31,80,99,0,5,1,93
75,3,13,320,26,21,1,93
75,31,80,99,0,3,8,93
75,3,13,5,161,227,1,93
75,3,13,23,175,0,1,93
75,3,498,28,356,10,8,93
75,3,11,5,161,1,8,93
75,3,13,5,161,1,8,93
75,3,13,5,188,1,8,93
75,303,47,16,10,8,1,93
75,31,13,5,127,1,8,93
75,3,1,0,2,10,8,93
75,3,13,31,80,97,1,93
75,3,13,31,16,15,1,93
75,3,1,21,89,10,8,93
75,3,11,5,86,226,1,93
75,3,13,23,44,1,8,93
75,303,47,3,287,1,8,93
75,3,4,0,34,152,1,93
75,31,74,20,310,157,1,93
75,303,47,125,26,8,1,93
75,3,4,0,148,8,1,93
75,3,0,5,11,475,1,93
75,31,16,47,312,78,1,93
75,3,4,0,1,191,8,93
75,303,47,3,4,0,1,93
75,31,13,5,157,1,8,93
75,3,8,100,260,0,1,93
75,31,13,5,161,227,1,93
75,31,13,5,11,3,1,93
75,3,6,0,1,100,8,93
75,3,13,5,11,475,1,93
75,31,13,5,188,1,8,93
75,3,416,157,344,26,8,93
75,3,1,22,217,133,8,93
75,3,4,0,1,317,8,93
75,303,47,16,15,5,1,93
75,3,250,370,203,111,1,93
75,3,250,406,444,287,1,93
75,3,392,1,0,148,8,93
75,303,47,16,15,1,8,93
75,31,13,23,0,1,8,93
75,3,11,475,1,191,8,93
75,3,250,211,237,35,1,93
75,3,13,23,0,7,1,93
75,303,47,55,26,8,1,93
75,31,74,363,5,188,1,93
75,31,57,65,60,236,1,93
75,31,13,23,0,3,1,93
75,303,386,201,20,21,1,93
75,3,6,0,23,44,1,93
75,31,16,47,3,8,1,93
75,3,13,278,103,213,8,93
75,3,6,37,7,22,1,93
75,3,13,119,112,22,1,93
75,3,13,119,318,100,8,93
75,31,16,15,1,3,8,93
75,3,9,32,11,5,1,93
75,31,16,397,391,8,1,93
75,31,80,99,0,7,1,93
75,3,11,28,356,10,8,93
75,3,13,23,232,69,1,93
75,3,327,22,1,191,8,93
75,303,47,55,26,21,1,93
75,3,1,0,239,352,8,93
75,303,47,16,31,57,1,93
75,31,128,243,8,191,1,93
75,3,13,31,128,243,8,93
75,3,11,5,1,100,8,93
75,303,47,3,1,191,8,93
75,3,9,270,5,1,8,93
75,303,47,3,8,191,1,93
75,3,0,148,8,191,1,93
75,3,9,316,0,7,1,93
75,3,11,5,270,9,1,93
75,3,11,440,28,15,1,93
75,3,4,0,50,44,1,93
75,31,494,16,15,5,1,93
75,31,13,253,372,3,1,93
75,3,11,45,92,78,1,93
75,3,11,45,19,69,1,93
75,3,0,5,60,236,1,93
75,303,47,3,8,317,1,93
75,3,0,148,8,317,1,93
75,31,13,253,157,5,1,93
75,31,16,47,71,116,1,93
75,3,8,148,0,7,1,93
75,303,47,3,6,0,1,93
75,3,6,225,26,8,1,93
75,31,13,23,175,0,1,93
75,3,13,5,0,148,8,93
75,3,13,5,1,100,8,93
75,31,13,5,60,236,1,93
75,31,13,5,11,475,1,93
75,3,0,2,29,26,8,93
75,31,13,5,11,3,8,93
75,31,13,253,157,1,8,93
75,31,57,1,21,26,8,93
75,3,13,5,60,236,1,93
75,31,13,23,44,1,8,93
75,3,416,157,5,15,1,93
75,3,1,35,340,391,8,93
75,3,1,22,91,10,8,93
75,3,4,0,1,100,8,93
75,31,57,1,3,133,8,93
75,31,13,3,8,191,1,93
75,303,47,71,50,0,1,93
75,3,0,7,1,317,8,93
75,3,6,17,103,213,8,93
75,3,6,17,0,7,1,93
75,3,392,1,5,83,8,93
75,3,11,475,1,317,8,93
75,3,250,211,239,0,1,93
75,31,13,3,8,317,1,93
75,303,47,71,116,1,8,93
75,31,13,119,318,100,1,93
75,3,13,23,0,148,8,93
75,31,13,320,26,21,1,93
75,31,57,462,402,472,1,93
75,31,57,65,66,5,1,93
75,31,80,46,433,5,1,93
75,31,13,320,26,8,1,93
75,3,327,22,91,10,8,93
75,31,57,65,60,5,1,93
75,3,0,24,73,134,1,93
75,31,13,23,0,5,1,93
75,31,13,23,0,3,8,93
75,3,327,22,7,0,1,93
75,3,0,17,167,293,1,93
75,303,386,201,20,78,1,93
75,3,0,17,34,152,1,93
75,31,494,16,10,8,1,93
75,3,0,17,63,87,8,93
75,3,327,22,7,1,8,93
75,3,13,306,91,10,8,93
75,3,9,88,450,161,1,93
75,3,13,305,203,111,1,93
75,3,13,306,91,22,1,93
75,3,9,176,180,134,1,93
75,3,13,224,114,7,1,93
75,3,9,493,48,5,1,93
75,3,9,176,33,7,1,93
75,3,13,177,51,5,1,93
75,3,13,224,114,69,1,93
75,3,9,493,48,7,1,93
75,3,9,176,33,35,1,93
75,3,13,67,28,15,1,93
75,303,47,125,182,26,8,93
75,3,13,168,45,164,1,93
75,3,9,38,34,0,1,93
75,31,13,5,1,3,8,93
75,303,47,125,26,21,1,93
75,31,13,5,1,191,8,93
75,3,0,50,44,1,8,93
75,31,13,5,1,317,8,93
75,3,4,301,100,1,8,93
75,31,13,5,1,100,8,93
75,3,0,23,232,69,1,93
75,31,16,15,1,191,8,93
75,3,0,23,33,7,1,93
75,31,16,15,1,317,8,93
75,3,0,23,265,7,1,93
75,3,0,23,33,35,1,93
75,31,16,15,1,100,8,93
75,3,0,23,357,236,1,93
75,3,6,18,5,15,1,93
75,3,9,32,11,475,1,93
75,3,6,18,5,83,8,93
75,31,80,99,0,148,8,93
75,3,6,18,5,127,1,93
75,3,327,479,225,26,8,93
75,3,6,18,5,157,1,93
75,3,0,50,71,116,1,93
75,3,6,18,5,161,1,93
75,3,0,50,235,7,1,93
75,3,6,18,5,188,1,93
75,3,8,83,5,15,1,93
75,3,13,23,33,7,1,93
75,3,8,83,5,127,1,93
75,3,13,23,265,7,1,93
75,3,13,23,33,35,1,93
75,3,8,83,5,157,1,93
75,3,13,23,357,236,1,93
75,3,8,83,5,161,1,93
75,31,13,3,0,7,1,93
75,3,8,83,5,188,1,93
75,31,13,3,0,148,8,93
75,3,327,22,1,317,8,93
75,3,1,0,260,100,8,93
75,3,327,22,1,100,8,93
75,3,0,5,161,227,1,93
75,3,0,5,188,1,8,93
75,3,4,42,463,116,1,93
75,3,9,270,5,15,1,93
75,3,4,257,11,475,1,93
75,3,4,42,6,0,1,93
75,3,9,270,5,83,8,93
75,3,4,159,37,7,1,93
75,3,4,257,11,5,1,93
75,3,4,42,81,5,1,93
75,3,9,270,5,127,1,93
75,3,4,159,37,487,1,93
75,3,9,270,5,157,1,93
75,303,47,16,397,391,8,93
75,3,9,270,5,161,1,93
75,31,128,243,8,317,1,93
75,3,9,270,5,188,1,93
75,31,128,243,8,100,1,93
75,3,6,37,70,26,8,93
75,303,47,3,1,317,8,93
75,3,6,37,200,7,1,93
75,303,47,3,1,100,8,93
75,3,6,37,200,484,8,93
75,3,9,316,0,148,8,93
75,3,0,34,38,9,1,93
75,3,287,324,11,5,1,93
75,3,11,5,19,69,1,93
75,3,287,324,11,475,1,93
75,3,11,5,48,7,1,93
75,303,47,123,13,3,1,93
75,3,11,40,23,44,1,93
75,303,47,147,4,0,1,93
75,303,47,123,13,5,1,93
75,303,47,123,13,3,8,93
75,3,11,139,359,69,1,93
75,3,11,40,23,0,1,93
75,303,47,154,12,5,1,93
75,303,47,147,4,3,1,93
75,3,11,257,4,0,1,93
75,3,11,139,12,5,1,93
75,303,47,147,4,3,8,93
75,3,11,259,37,7,1,93
75,3,6,0,5,83,8,93
75,3,11,330,260,0,1,93
75,3,11,259,37,487,1,93
75,3,6,0,5,127,1,93
75,3,11,330,260,100,1,93
75,3,6,0,5,157,1,93
75,3,11,330,260,100,8,93
75,3,6,0,5,161,1,93
75,3,4,0,56,44,1,93
75,3,6,0,5,188,1,93
75,3,4,0,239,352,8,93
75,3,4,113,15,5,1,93
75,3,4,0,260,100,1,93
75,303,47,312,78,1,8,93
75,3,4,0,316,9,1,93
75,3,4,0,260,100,8,93
75,3,4,0,438,21,1,93
75,3,0,5,1,100,8,93
75,3,4,0,2,10,8,93
75,3,133,8,148,0,1,93
75,3,4,0,23,44,1,93
75,3,133,8,26,21,1,93
75,31,13,253,372,3,8,93
75,3,11,45,109,169,1,93
75,3,133,8,83,220,1,93
75,3,11,45,355,161,1,93
75,3,6,211,239,352,8,93
75,3,11,45,166,35,1,93
75,3,6,222,95,296,1,93
75,3,6,211,237,35,1,93
75,3,6,211,239,0,1,93
75,3,11,45,402,472,1,93
75,3,6,205,380,0,1,93
75,3,6,222,256,7,1,93
75,3,6,211,242,133,8,93
75,3,6,173,114,7,1,93
75,3,6,42,4,0,1,93
75,3,6,173,114,69,1,93
75,3,6,42,81,5,1,93
75,3,0,5,86,226,1,93
75,3,47,16,397,391,8,93
75,3,0,5,270,9,1,93
75,303,47,3,8,100,1,93
75,3,0,5,19,69,1,93
75,3,0,148,8,100,1,93
75,3,0,5,48,7,1,93
75,3,11,19,69,1,8,93
75,3,4,301,100,8,1,93
75,3,11,5,0,1,8,93
75,31,16,47,55,26,8,93
75,3,416,157,1,100,8,93
75,31,16,47,125,26,8,93
75,303,47,3,11,475,1,93
75,31,16,10,8,3,1,93
75,303,47,3,327,22,1,93
75,303,47,3,11,5,1,93
75,31,16,10,8,191,1,93
75,303,47,3,416,157,1,93
75,31,16,10,8,317,1,93
75,303,47,3,13,5,1,93
75,31,16,10,8,100,1,93
75,31,13,23,232,69,1,93
75,3,0,56,44,1,8,93
75,31,13,23,33,7,1,93
75,3,281,38,88,9,1,93
75,31,13,23,265,7,1,93
75,31,13,23,33,35,1,93
75,31,13,23,357,236,1,93
75,31,13,5,86,226,1,93
75,3,11,5,0,7,1,93
75,31,13,5,19,69,1,93
75,3,11,5,0,148,8,93
75,31,13,5,270,9,1,93
75,3,11,118,21,1,8,93
75,31,13,5,48,7,1,93
75,3,0,239,352,8,1,93
75,3,9,1,21,26,8,93
75,3,281,38,34,152,1,93
75,3,9,1,0,148,8,93
75,3,0,2,62,7,1,93
75,3,9,1,5,83,8,93
75,3,11,5,188,1,8,93
75,3,9,1,220,83,8,93
75,3,290,60,65,57,1,93
75,3,290,60,33,7,1,93
75,31,57,1,0,3,8,93
75,3,287,1,21,26,8,93
75,31,57,1,287,3,8,93
75,31,57,1,0,148,8,93
75,3,287,1,0,148,8,93
75,31,57,1,392,3,8,93
75,3,287,1,5,83,8,93
75,31,57,1,9,3,8,93
75,3,287,1,220,83,8,93
75,31,57,1,5,83,8,93
75,3,11,19,5,1,8,93
75,31,57,1,220,83,8,93
75,3,13,5,86,226,1,93
75,3,290,60,5,15,1,93
75,3,13,5,19,69,1,93
75,3,290,60,5,83,8,93
75,3,13,5,270,9,1,93
75,3,290,60,5,127,1,93
75,3,13,5,48,7,1,93
75,3,290,60,5,157,1,93
75,3,416,157,5,83,8,93
75,3,290,60,5,161,1,93
75,3,416,157,5,127,1,93
75,3,290,60,5,188,1,93
75,3,416,157,5,161,1,93
75,3,4,0,5,15,1,93
75,3,416,157,5,188,1,93
75,3,4,0,5,83,8,93
75,3,1,157,344,26,8,93
75,3,4,0,5,127,1,93
75,3,1,7,0,148,8,93
75,3,1,157,5,83,8,93
75,3,4,0,5,157,1,93
75,3,1,15,5,83,8,93
75,3,1,7,200,484,8,93
75,3,4,0,5,161,1,93
75,3,1,9,77,228,8,93
75,3,1,15,16,10,8,93
75,3,4,0,5,188,1,93
75,3,1,127,5,83,8,93
75,3,1,35,77,228,8,93
75,3,1,161,5,83,8,93
75,3,1,35,120,10,8,93
75,3,1,188,5,83,8,93
75,3,0,1,21,26,8,93
75,3,11,118,21,26,8,93
75,3,0,1,5,83,8,93
75,31,13,5,0,1,8,93
75,3,0,1,220,83,8,93
75,3,47,71,137,22,1,93
